"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1699DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 06.3LB","NPP","ROM","Fareway",1,"Cat Chow Line"
"ITEM169CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","Retailer","Fareway",2,"Tidy Cats"
"ITEM169CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM16ALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","Retailer","Fareway",2,"Alpo"
"ITEM16ALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","ROM","Fareway",1,"Alpo"
"ITEM1700DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 18LB","NPP","ROM","Fareway",2,"Cat Chow Line"
"ITEM1701DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","Fareway",2,"Cat Chow Line"
"ITEM1701DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","Fareway",2,"Cat Chow Line"
"ITEM1702DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 06.3LB","NPP","ROM","Fareway",2,"Cat Chow Line"
"ITEM170CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","Fareway",1,"Friskies"
"ITEM1710DCFANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","ROM","Fareway",1,"Fancy Feast"
"ITEM1712DCFANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM1713DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM1716DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","Fareway",2,"Friskies"
"ITEM1717DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","Fareway",2,"Friskies"
"ITEM1719DCFRISKIESML","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","Fareway",1,"Friskies"
"ITEM1720DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","Fareway",2,"Friskies"
"ITEM1722DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","Fareway",2,"Friskies"
"ITEM1733DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM1734DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM1735DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM1736DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","Fareway",2,"Kit & Kaboodle"
"ITEM1737DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","Fareway",2,"Kit & Kaboodle"
"ITEM1738DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM1739DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM1767DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","Fareway",2,"Purina One"
"ITEM1768DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","Fareway",2,"Purina One"
"ITEM1769DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","ROM","Fareway",1,"Purina One"
"ITEM1770DCPURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","Fareway",2,"Purina One"
"ITEM1771DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","Fareway",2,"Purina One"
"ITEM1772DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","Retailer","Fareway",0,"Purina One"
"ITEM1772DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","ROM","Fareway",2,"Purina One"
"ITEM1773DCPURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","Fareway",1,"Purina One"
"ITEM1774DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 06.3LB","NPP","ROM","Fareway",1,"Purina One"
"ITEM1776DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","ROM","Fareway",1,"Purina One"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","Fareway",1,"Purina One"
"ITEM1780017303","Wet Cat","CW PURINA ONE TRU INST 03OZ 12CT","NPP","ROM","Fareway",1,"Purina One"
