"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1287DDBEYONDORGANIC","Dry Dog","DD BEYOND ORGANIC 13LB","NPP","ROM","ALBSCO",1,"Beyond"
"ITEM12CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","Retailer","ALBSCO",1,"Dentalife"
"ITEM12CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","ROM","ALBSCO",1,"Dentalife"
"ITEM12CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","Retailer","ALBSCO",2,"Fancy Feast"
"ITEM12CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","ROM","ALBSCO",2,"Fancy Feast"
"ITEM1304DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 10LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1305DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 04LB","NPP","Retailer","ALBSCO",1,"A/O Brand"
"ITEM1305DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 04LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1306DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 18LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1308CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 25LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1308DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 10LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1309DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 04LB","NPP","Retailer","ALBSCO",1,"A/O Brand"
"ITEM1309DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 04LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1310DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 18LB","NPP","ROM","ALBSCO",1,"A/O Brand"
"ITEM1310TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1310TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
"ITEM1316TIDYCATSBREEZESTARTERBOX","Litter","CL TIDY CATS BREEZE STARTER HOOD","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1319DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 33.6-36LB","NPP","Retailer","ALBSCO",1,"Dog Chow Line"
"ITEM1319DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 33.6-36LB","NPP","ROM","ALBSCO",1,"Dog Chow Line"
"ITEM1320DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 46-48LB","NPP","ROM","ALBSCO",1,"Dog Chow Line"
"ITEM1321DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 03.5LB","NPP","ROM","ALBSCO",1,"Dog Chow Line"
"ITEM1323TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 40LB","NPP","Retailer","ALBSCO",0,"Tidy Cats"
"ITEM1323TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 40LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1327CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1327CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
"ITEM1332TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1332TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
