"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","CB_Comp_TPR_8","CB_Comp_TPR_9","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_RP_7","WB_Comp_Interaction_RP_1"
"ITEM38BEYOND_ROM","DC BEYOND SIMPLY 03LB","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,10.8161742207096,10.8161742207096,0,0,0,0,0.026625,1.05326574898386,0,0,26,1237.02935812918,1237.02935812918,1,NA,NA,NA,NA,NA,10.8242103318581,NA,0,NA,NA,0,13379.9250536578,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.8161742207096,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_Retailer","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,0,1,"Retailer","ALBSCO",NA,723.714285714286,148,NA,10.6961553120009,10.6961553120009,0,0,0,0,0.046935,1.28162559233221,0,0,35,297.573355409045,297.573355409045,1,9.72286065203727,NA,0,NA,NA,4.03561671749291,24.9386875756937,NA,NA,NA,0,3181.48099231549,0,2533.56306195306,107.614285714286,2427.20908629937,2425.94877623877,106.345710817781,106.345710817781,0,0,0,NA,NA,1.40983385289097,10.6914942167162,"2022-12-31",0.9,8.43864390051323,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_Retailer","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,1,0,"Retailer","ALBSCO",NA,512,240,NA,10.6961553120009,10.6961553120009,0,0,0,0,0.046935,1.11686214014385,0,0,31.9230769230769,296.692318487481,296.692318487481,1,9.73619681612332,NA,0,NA,NA,4.03561671749291,24.9386875756937,NA,NA,NA,0,3171.42188531183,0,2709.61323717949,227.007692307692,2498.58325631078,2482.60554487179,210.923672245341,210.923672245341,0,0,0,NA,NA,2.04523310790207,10.6893143448214,"2022-09-24",0.9,8.439140625,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_Retailer","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",1,0,0,"Retailer","ALBSCO",NA,627.384615384615,218.153846153846,NA,10.6961553120009,10.6961553120009,0,0,0,0,0.046935,1.0566100971027,0,0,28.9230769230769,301.123622677429,301.123622677429,1,9.71374082986116,NA,0,NA,NA,4.03561671749291,24.9386875756937,NA,NA,NA,0,3197.39959267208,0,3006.6383974359,232.823076923077,2353.93966915399,2773.81532051282,646.068648914105,646.068648914105,0,0,0,NA,NA,23.4654435980602,10.6201293491017,"2022-06-25",0.9,7.81704021579205,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_Retailer","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,0,0,"Retailer","ALBSCO",NA,1079,195.666666666667,NA,10.6961553120009,10.6961553120009,0,0,0,0,0.046935,1.05326574898386,0,0,26,295.827029554617,295.827029554617,1,9.74178682636571,NA,0,NA,NA,4.03561671749291,24.9386875756937,NA,NA,NA,0,3164.18774420117,0,3241.04804474809,173.126767676768,2215.6621141686,3067.92127707132,1025.36622409065,1025.36622409065,0,0,0,NA,NA,0.0241094028952455,10.696073869823,"2022-03-26",0.721465076660988,7.42279116465863,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_ROM","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,10.6299683002647,10.6299683002647,0,0,0,0,0.03804,1.28162559233221,0,0,35,1222.01769271104,1222.01769271104,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,12990.009335881,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.6299683002647,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_ROM","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,10.6299683002647,10.6299683002647,0,0,0,0,0.03804,1.11686214014385,0,0,31.9230769230769,1094.80414894179,1094.80414894179,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,11637.7333982495,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.6299683002647,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_ROM","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,10.6299683002647,10.6299683002647,0,0,0,0,0.03804,1.0566100971027,0,0,28.9230769230769,1052.16487563582,1052.16487563582,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,11184.4792746607,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.6299683002647,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM44PURINAONETRUINST_ROM","DC PURINA ONE TRU INST 03.2LB","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,10.6299683002647,10.6299683002647,0,0,0,0,0.03804,1.05326574898386,0,0,26,1049.84038390462,1049.84038390462,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,11159.7700012438,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.6299683002647,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_Retailer","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,0,1,"Retailer","ALBSCO",NA,330,0,NA,31.9598148148148,31.9598148148148,0,0,0,0,0.013455,1.28162559233221,0,0,35,72.574817802782,72.574817802782,1,8.83414522826324,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2310.223877265,0,1726.75714285714,0,1689.40715889059,1726.75714285714,37.2165709918111,37.2165709918111,0,0,0,NA,NA,9.253859930839,31.833944180733,"2022-12-31",NA,25.8,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_Retailer","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,1,0,"Retailer","ALBSCO",NA,478.076923076923,0,NA,31.9598148148148,31.9598148148148,0,0,0,0,0.013455,1.11686214014385,0,0,31.9230769230769,72.4951910245699,72.4951910245699,1,8.83414522826324,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2310.50855072348,0,1398.32051282051,0,1398.32051282051,1398.32051282051,0,0,0,0,0,NA,NA,6.42432938640029,31.8717320673262,"2022-09-24",NA,24.7911504424779,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_Retailer","DC PURINA ONE ML 16LB","Dry Cat","NPP",1,0,0,"Retailer","ALBSCO",NA,410.384615384615,0,NA,31.9598148148148,31.9598148148148,0,0,0,0,0.013455,1.0566100971027,0,0,28.9230769230769,72.4090411153991,72.4090411153991,1,8.83414522826324,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2310.82115303452,0,1884.42307692308,0,1640.01589306203,1884.42307692308,244.020931832858,244.020931832858,0,0,0,NA,NA,3.35839193195009,31.9137825117744,"2022-06-25",NA,23.9,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_Retailer","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,0,0,"Retailer","ALBSCO",NA,252.083333333333,0,NA,31.9598148148148,31.9598148148148,0,0,0,0,0.013455,1.05326574898386,0,0,26,72.3424818202647,72.3424818202647,1,8.83414522826324,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2311.0622929655,0,1848.03861111111,0,1549.08324924698,1848.03861111111,298.917000467259,298.917000467259,0,0,0,NA,NA,0.990029254262418,31.9461744853242,"2022-03-26",NA,23.0581818181818,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_ROM","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,30.7805849463678,30.7805849463678,0,0,0,0,0.181815,1.28162559233221,0,0,35,3306.692677138,3306.692677138,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101781.934840178,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.7805849463678,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_ROM","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,30.7805849463678,30.7805849463678,0,0,0,0,0.181815,1.11686214014385,0,0,31.9230769230769,2836.97884531528,2836.97884531528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87323.8683392753,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.7805849463678,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_ROM","DC PURINA ONE ML 16LB","Dry Cat","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,30.7805849463678,30.7805849463678,0,0,0,0,0.181815,1.0566100971027,0,0,28.9230769230769,2891.92572849662,2891.92572849662,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89015.1655445767,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.7805849463678,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46PURINAONEML_ROM","DC PURINA ONE ML 16LB","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,30.7805849463678,30.7805849463678,0,0,0,0,0.181815,1.05326574898386,0,0,26,2574.42725178522,2574.42725178522,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79242.3767118191,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.7805849463678,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_Retailer","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,0,1,"Retailer","ALBSCO",NA,4242.57142857143,2743.14285714286,NA,16.4230014104372,16.4230014104372,0,0,0,0,0.545625,1.28162559233221,0,0,35,4562.58479188062,4461.03506129415,2,12.3378220956758,NA,0,NA,NA,NA,NA,NA,NA,NA,101.549730586474,73259.2601037997,1373.87847876389,53359.9996639602,3317.82857142857,53359.9996639602,50042.1710925317,0,0,0,0,1373.87847876389,NA,NA,298.197889731211,16.3585817529353,"2022-12-31",1.25,13.7151611219611,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_Retailer","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,1,0,"Retailer","ALBSCO",NA,3676,3546.76923076923,NA,16.4230014104372,16.4230014104372,0,0,0,0,0.545625,1.11686214014385,0,0,31.9230769230769,3982.5401188492,3921.82839062763,2,12.3347668671146,NA,0,NA,NA,NA,NA,NA,NA,NA,60.7117282215747,64408.1931907702,996.626785004235,48818.3662164189,4353.39559706628,48818.3662164189,44464.9706193526,0,0,0,0,996.626785004235,NA,NA,0.442013208768458,16.4228900065409,"2022-09-24",1.2164787021775,13.711051937725,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_Retailer","DC PURINA ONE ML 07LB","Dry Cat","NPP",1,0,0,"Retailer","ALBSCO",NA,4584.61538461538,4433.84615384615,NA,16.4230014104372,16.4230014104372,0,0,0,0,0.545625,1.0566100971027,0,0,28.9230769230769,3990.89426043949,3898.3953319176,2,12.3529550457648,NA,0,NA,NA,NA,NA,NA,NA,NA,92.4989285218945,64023.3520345245,1519.110033579,53618.9938215007,4117.51988949543,48934.756406678,49501.4739320053,4684.23741482275,4684.23741482275,0,0,1519.110033579,NA,NA,0,16.4230014104372,"2022-06-25",1.00049618320611,12.7653682885906,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_Retailer","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,0,0,"Retailer","ALBSCO",NA,4902.33333333333,4751.33333333333,NA,16.4230014104372,16.4230014104372,0,0,0,0,0.545625,1.05326574898386,0,0,26,3905.40521168485,2931.27536872883,2,12.3273285392199,NA,0,NA,NA,NA,NA,NA,NA,NA,974.129842956019,48140.3395150134,15926.6607585907,42059.5461677138,3325.99260301725,36122.3843455347,38733.5535646966,5934.98431481616,5934.98431481616,0,0,15926.6607585907,0,0,71.4750262249618,16.4051087848928,"2022-03-26",0.975206959449979,12.32123223635,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_ROM","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,16.3218868479,16.3218868479,0,0,0,0,0.394775,1.28162559233221,0,0,35,19195.255078422,19195.255078422,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,313302.781406581,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.3218868479,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_ROM","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,16.3218868479,16.3218868479,0,0,0,0,0.394775,1.11686214014385,0,0,31.9230769230769,17229.5292534171,17229.5292534171,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,281218.426916857,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.3218868479,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_ROM","DC PURINA ONE ML 07LB","Dry Cat","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,16.3218868479,16.3218868479,0,0,0,0,0.394775,1.0566100971027,0,0,28.9230769230769,17500.7450516859,17500.7450516859,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,285645.180487562,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.3218868479,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM49PURINAONEML_ROM","DC PURINA ONE ML 07LB","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,16.3218868479,16.3218868479,0,0,0,0,0.394775,1.05326574898386,0,0,26,17287.8970154741,17287.8970154741,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,282171.098924717,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.3218868479,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,1,"Retailer","ALBSCO",NA,2976,0,NA,2.64714285714286,2.64714285714286,0,0,0,0,0.00088,1.28162559233221,0,0,35,0.00965716728161472,0.00965716728161472,1,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0.0255639013897601,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2.64714285714286,"2022-12-31",NA,1.41793010752688,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,1,0,"Retailer","ALBSCO",NA,2976,0,NA,2.64714285714286,2.64714285714286,0,0,0,0,0.00088,1.11686214014385,0,0,31.9230769230769,0.0289210040389618,0.0289210040389618,1,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0.0765580292631375,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2.64714285714286,"2022-09-24",NA,1.41793010752688,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",1,0,0,"Retailer","ALBSCO",NA,2976,0,NA,2.64714285714286,2.64714285714286,0,0,0,0,0.00088,1.0566100971027,0,0,28.9230769230769,0.086935837591776,0.086935837591776,1,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0.227475867452849,0,0,0,0,0,0,0,0,0,0,NA,NA,0.00265571405795277,2.61234693308235,"2022-06-25",NA,1.41793010752688,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,0,"Retailer","ALBSCO",NA,2976,0,NA,2.64714285714286,2.64714285714286,0.0109306353497803,0,0,0,0.00088,1.05326574898386,0.0109306353497803,0.0109306353497803,26,0.204053052311448,0.204053052311448,1,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0.533188159989479,0,13.8248185483871,0,0.276596712202676,13.8248185483871,13.4316961384788,13.4316961384788,0,0.108393853321598,0,NA,NA,0.00696941991496974,2.63848011224977,"2022-03-26",NA,1.41793010752688,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,2.7754585727114,2.7754585727114,0,0,0,0,0.002385,1.28162559233221,0,0,35,361.765059118213,361.765059118213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1004.06393463709,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.7754585727114,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,2.7754585727114,2.7754585727114,0,0,0,0,0.002385,1.11686214014385,0,0,31.9230769230769,830.251406218705,830.251406218705,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2304.3283828954,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.7754585727114,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,2.7754585727114,2.7754585727114,0,0,0,0,0.002385,1.0566100971027,0,0,28.9230769230769,1205.43565709817,1205.43565709817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3345.63672834512,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.7754585727114,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM52FRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,2.7754585727114,2.7754585727114,0,0,0,0,0.002385,1.05326574898386,0,0,26,1302.4665507156,1302.4665507156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3614.94195385347,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.7754585727114,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM62FRISKIESML_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,17.4674068489146,17.4674068489146,0,0,0,0,0.00463,1.28162559233221,0,0,35,660.014467088245,660.014467088245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11528.7412227999,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.4674068489146,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM62FRISKIESML_ROM","DC AO PREMIUM","Dry Cat","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,17.4674068489146,17.4674068489146,0,0,0,0,0.00463,1.11686214014385,0,0,31.9230769230769,518.211333236067,518.211333236067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9051.80819135285,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.4674068489146,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM62FRISKIESML_ROM","DC AO PREMIUM","Dry Cat","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,17.4674068489146,17.4674068489146,0,0,0,0,0.00463,1.0566100971027,0,0,28.9230769230769,464.366042019372,464.366042019372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8111.27058277254,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.4674068489146,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM62FRISKIESML_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,17.4674068489146,17.4674068489146,0,0,0,0,0.00463,1.05326574898386,0,0,26,445.920994385687,445.920994385687,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7789.08343140737,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.4674068489146,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM76BEYOND_Retailer","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,0,1,"Retailer","ALBSCO",NA,1644,658,NA,17.0533796602167,17.0533796602167,0,0,0,0,0.214395,1.28162559233221,0,0,35,1245.85744412332,1244.10242758374,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75501653957857,21216.1510337828,14.8599140770265,15328.167602185,502.086,15144.3302633852,14826.081602185,183.830953877951,183.830953877951,0,0,14.8599140770265,NA,NA,15.0690492823664,17.0413476759366,"2022-12-31",0.6,12.7696897810219,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM76BEYOND_Retailer","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,1,0,"Retailer","ALBSCO",NA,1524.61538461538,902.153846153846,NA,17.0533796602167,17.0533796602167,0,0,0,0,0.214395,1.11686214014385,0,0,31.9230769230769,1093.44855426929,1093.32400448528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124549784014632,18644.8693401159,1.05524168146076,14425.6648873819,627.238615384615,13836.3147709108,13798.4262719973,589.334193641045,589.334193641045,0,0,1.05524168146076,NA,NA,1.06875307193844,17.0524249207252,"2022-09-24",0.6,12.7567911200807,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM76BEYOND_Retailer","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",1,0,0,"Retailer","ALBSCO",NA,1296.30769230769,834.461538461538,NA,17.0533796602167,17.0533796602167,0,0,0,0,0.214395,1.0566100971027,0,0,28.9230769230769,1082.41698361919,1081.1274970439,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28948657529615,18436.8776681894,10.9170574884797,14093.392292046,700.087846153846,13110.5259600945,13393.3044458922,981.906643620747,981.906643620747,0,0,10.9170574884797,NA,NA,11.0730466467982,17.0431562901289,"2022-06-25",0.607743362831858,12.1790891288868,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM76BEYOND_Retailer","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,0,0,"Retailer","ALBSCO",NA,1564,1070.66666666667,NA,17.0533796602167,17.0533796602167,0,0,0,0,0.214395,1.05326574898386,0,0,26,1080.41628549296,1078.88560031734,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53068517561834,18398.6457521524,12.9480005886286,14408.0069702299,647.7,12955.8601449377,13760.3069702299,1451.6668529415,1451.6668529415,0,0,12.9480005886286,NA,NA,13.1553548514564,17.0410862012697,"2022-03-26",0.6,12.0295918584825,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
