"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM153TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB","NPP","ROM","Food Lion",2,"Tidy Cats"
"ITEM15CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ","NPP","Retailer","Food Lion",1,"Fancy Feast"
"ITEM15CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ","NPP","ROM","Food Lion",2,"Fancy Feast"
"ITEM169TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
"ITEM169TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","ROM","Food Lion",2,"Tidy Cats"
"ITEM1714FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","Retailer","Food Lion",2,"Friskies"
"ITEM1714FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM171YESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","Retailer","Food Lion",1,"Yesterday's News"
"ITEM171YESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","ROM","Food Lion",1,"Yesterday's News"
"ITEM1722FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","Retailer","Food Lion",2,"Friskies"
"ITEM1722FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM1728CATCHOWNATURALSINDOOR","Dry Cat","DC CAT/KITTEN CHOW NATURALS 18LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM1773KITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","Retailer","Food Lion",2,"Kit & Kaboodle"
"ITEM1773KITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","Food Lion",2,"Kit & Kaboodle"
"ITEM1776KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","Retailer","Food Lion",2,"Kit & Kaboodle"
"ITEM1776KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","Food Lion",2,"Kit & Kaboodle"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","Retailer","Food Lion",2,"Purina One"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","Food Lion",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","Food Lion",1,"Purina One"
"ITEM1837FANCYFEASTNATURALS","Dry Cat","DC FANCY FEAST NAT 03.4LB","NPP","Retailer","Food Lion",0,"Fancy Feast"
"ITEM1846CATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 03.2LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1863FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","Retailer","Food Lion",2,"Fancy Feast"
"ITEM1863FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","Food Lion",2,"Fancy Feast"
"ITEM186TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
"ITEM186TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","ROM","Food Lion",2,"Tidy Cats"
"ITEM1873PURINAONEMLUTH","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","Retailer","Food Lion",1,"Purina One"
"ITEM1873PURINAONEMLUTH","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM1881CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1881CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM18PURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","Retailer","Food Lion",2,"Purina One"
"ITEM18PURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","Food Lion",2,"Purina One"
"ITEM1902FRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","Retailer","Food Lion",0,"Friskies"
"ITEM1902FRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM1912DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","Food Lion",1,"Beyond"
"ITEM1915DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 03LB","NPP","ROM","Food Lion",1,"Beyond"
"ITEM1916DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","Food Lion",1,"Beyond"
"ITEM1918DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","Food Lion",1,"Beyond"
"ITEM1919DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","Food Lion",1,"Beyond"
"ITEM1942DCCNPORGANIX","Dry Cat","DC C&P ORGANIX 03-4LB","NPP","ROM","Food Lion",1,"A/O Brand"
"ITEM1943DCCNPPRISTINE","Dry Cat","DC C&P PRISTINE 03LB","NPP","ROM","Food Lion",1,"A/O Brand"
"ITEM1945DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1945DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM1946DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1947DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 25LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1948DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1948DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM1949DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1949DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM1950DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 01.1LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1952DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 13LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1953DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 06.3LB","NPP","ROM","Food Lion",1,"Cat Chow Line"
"ITEM1954DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1954DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM1955DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","Food Lion",2,"Cat Chow Line"
"ITEM1955DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","Food Lion",2,"Cat Chow Line"
"ITEM195DENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 06.1-7.2OZ","NPP","Retailer","Food Lion",2,"Dentalife"
"ITEM195DENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 06.1-7.2OZ","NPP","ROM","Food Lion",2,"Dentalife"
"ITEM1965DCFANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","ROM","Food Lion",1,"Fancy Feast"
"ITEM1966DCFANCYFEAST","Dry Cat","DC FANCY FEAST 12LB","NPP","ROM","Food Lion",1,"Fancy Feast"
"ITEM1967DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","Food Lion",2,"Fancy Feast"
"ITEM1970DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM1971DCAOPREMIUM","Dry Cat","DC AO PREMIUM","NPP","ROM","Food Lion",1,"Friskies"
"ITEM1972DCFRISKIESML","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","Food Lion",1,"Friskies"
"ITEM1973DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM1974DCFRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","ROM","Food Lion",1,"Friskies"
"ITEM1975DCFRISKIESML","Dry Cat","DC FRISKIES ML 18.5LB","NPP","ROM","Food Lion",1,"Friskies"
"ITEM1976DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","Food Lion",2,"Friskies"
"ITEM1989DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","Food Lion",1,"Kit & Kaboodle"
"ITEM1990DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","ROM","Food Lion",2,"Kit & Kaboodle"
"ITEM1991DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","ROM","Food Lion",1,"Kit & Kaboodle"
"ITEM1992DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","Food Lion",2,"Kit & Kaboodle"
"ITEM1993DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","Food Lion",1,"Kit & Kaboodle"
"ITEM1994DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","ROM","Food Lion",1,"Kit & Kaboodle"
"ITEM19CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","Retailer","Food Lion",2,"Fancy Feast"
"ITEM19CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","ROM","Food Lion",2,"Fancy Feast"
"ITEM20001DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 15OZ","NPP","ROM","Food Lion",1,"Beggin'"
"ITEM201CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","Retailer","Food Lion",2,"Friskies"
"ITEM201CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","Food Lion",2,"Friskies"
"ITEM2022DCPROPLANKITTEN","Dry Cat","DC PRO PLAN KITTEN 03.2-3.5LB","NPP","ROM","Food Lion",1,"Pro Plan"
"ITEM2023DCPROPLANESSENTIALS","Dry Cat","DC PRO PLAN ESSENTIALS 14-16LB","NPP","ROM","Food Lion",1,"Pro Plan"
"ITEM2025DCPROPLANESSENTIALS","Dry Cat","DC PRO PLAN ESSENTIALS 06-7LB","NPP","ROM","Food Lion",1,"Pro Plan"
"ITEM2027DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05.5-7LB","NPP","ROM","Food Lion",1,"Pro Plan"
"ITEM2028DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","Retailer","Food Lion",2,"Purina One"
"ITEM2028DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM2029DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","Retailer","Food Lion",2,"Purina One"
"ITEM2029DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM202TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
"ITEM202TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","ROM","Food Lion",1,"Tidy Cats"
"ITEM2030DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","ROM","Food Lion",1,"Purina One"
"ITEM2031DCPURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM2032DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM2033DCPURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","ROM","Food Lion",2,"Purina One"
"ITEM2034DCPURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","Food Lion",1,"Purina One"
"ITEM2035DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 14.4LB","NPP","ROM","Food Lion",1,"Purina One"
"ITEM20CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","ROM","Food Lion",1,"Dentalife"
"ITEM20CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","Retailer","Food Lion",0,"Beyond"
"ITEM20CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","Food Lion",1,"Beyond"
"ITEM21CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","ROM","Food Lion",2,"Fancy Feast"
"ITEM222CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","Retailer","Food Lion",2,"Friskies"
"ITEM222CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","Food Lion",2,"Friskies"
"ITEM225CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
"ITEM225CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","Food Lion",2,"Tidy Cats"
"ITEM22BENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","Retailer","Food Lion",2,"Beneful"
"ITEM22BENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","ROM","Food Lion",2,"Beneful"
"ITEM241CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","Food Lion",1,"Pro Plan"
"ITEM245TIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
"ITEM245TIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","ROM","Food Lion",2,"Tidy Cats"
"ITEM246CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","Retailer","Food Lion",2,"Tidy Cats"
