"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1538DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 10LB","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM1539DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 04LB","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM1542DDMERRICKHLTYGRNS","Dry Dog","DD MERRICK HLTY GRNS 04LB","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM1543DDMERRICKHLTYGRNS","Dry Dog","DD MERRICK HLTY GRNS 25LB","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM1544DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 12LB","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM1545DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","ROM","CVS Total Corp WO HI",2,"Moist & Meaty"
"ITEM1584DDPROPLANDEVPUPPY","Dry Dog","DD PRO PLAN DEV PUPPY 24-34LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1585DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 17-18LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1586DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 16-18LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1587DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 24-34LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1588DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 35-47LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1589DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 04-6LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1590DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 18LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1591DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 50LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1592DDPROPLANSPORTCHIKSAL","Dry Dog","DD PRO PLAN SPORT CHIK/SAL 06LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1594DDPROPLANSPORTBREEDER","Dry Dog","DD PRO PLAN SPORT BREEDER 37.5LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM1595DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","ROM","CVS Total Corp WO HI",2,"Dog Chow Line"
"ITEM1596DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04LB","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM1597DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 40LB","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM1599DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 12.5LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM15KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","Retailer","CVS Total Corp WO HI",1,"Kit & Kaboodle"
"ITEM15KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","ROM","CVS Total Corp WO HI",1,"Kit & Kaboodle"
"ITEM1600DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1601DDPURINAONEML","Dry Dog","DD PURINA ONE ML 18LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1602DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM1603DDPURINAONEML","Dry Dog","DD PURINA ONE ML 13.5LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1604DDPURINAONEML","Dry Dog","DD PURINA ONE ML 34LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1605DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 03.8LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1606DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 36LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1607DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 03.8LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM1608DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 02.8LB","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM160PURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","Retailer","CVS Total Corp WO HI",1,"Purina One"
"ITEM160PURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM164CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 48CT","NPP","ROM","CVS Total Corp WO HI",1,"Friskies"
"ITEM169CWBEYOND","Wet Cat","CW BEYOND 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM16FANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","Retailer","CVS Total Corp WO HI",0,"Fancy Feast"
"ITEM16FANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM178CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ 18CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM179CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ 24CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM181CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM187CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM193CWBEYONDSIMPORGS","Wet Cat","CW BEYOND SIMP ORGS 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM19CATCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","CVS Total Corp WO HI",1,"Cat Chow Line"
"ITEM19CATCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","CVS Total Corp WO HI",2,"Cat Chow Line"
"ITEM1MTYDG","Wet Dog","DW MTY DG 05.5OZ 12CT","NPP","Retailer","CVS Total Corp WO HI",1,"Nppc Brand Group Rem"
"ITEM1MTYDG","Wet Dog","DW MTY DG 05.5OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Nppc Brand Group Rem"
"ITEM20001DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 15OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beggin'"
"ITEM208CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM209CWBEYOND","Wet Cat","CW BEYOND 03OZ 6CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM214CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 36CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM223CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 24CT","NPP","ROM","CVS Total Corp WO HI",1,"Friskies"
"ITEM224CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM225CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 48CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM226CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 32CT","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM227CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 40CT","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM23CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM241BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","Retailer","CVS Total Corp WO HI",1,"Beneful"
"ITEM241BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Beneful"
"ITEM248CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM265DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","Retailer","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM265DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM266DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Alpo"
"ITEM267CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM267DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","ROM","CVS Total Corp WO HI",1,"Alpo"
"ITEM268CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM269DWALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","CVS Total Corp WO HI",1,"Alpo"
"ITEM270DWBELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Bella"
"ITEM271CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM271DWBELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","CVS Total Corp WO HI",2,"Bella"
"ITEM273DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Beneful"
"ITEM274DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","CVS Total Corp WO HI",2,"Beneful"
"ITEM275DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","CVS Total Corp WO HI",2,"Beneful"
"ITEM278DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","CVS Total Corp WO HI",2,"Beneful"
"ITEM279DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","CVS Total Corp WO HI",1,"Beneful"
"ITEM280DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beneful"
"ITEM281DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM282DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM283DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","CVS Total Corp WO HI",2,"Beyond"
"ITEM285DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM286DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM287DWBEYONDMIXERSDIGTPUMP","Wet Dog","DW BEYOND MIXERS DIGT PUMP 08OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM288DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM289DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ 8CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM28CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM290DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM291DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM292DWBEYONDCOMPLIMENTS","Wet Dog","DW BEYOND COMPLIMENTS 02OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM293DWBEYONDPREMIUM","Wet Dog","DW BEYOND PREMIUM 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM294DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","CVS Total Corp WO HI",2,"Beyond"
"ITEM296CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","CVS Total Corp WO HI",2,"Friskies"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM30010DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05LB","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM30CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 03.0OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM316DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM317DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM318DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM319DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM320DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM323CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM33CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM340CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM348DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM349CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM349DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM350DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM362CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","CVS Total Corp WO HI",1,"Friskies"
"ITEM3810002689","Wet Dog","DW PRO PLAN SPECIALIZED SEN-S/S 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM3810018178","Wet Dog","DW PRO PLAN SPECIALIZED GF PUPPY 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","CVS Total Corp WO HI",1,"Busy"
"ITEM3810019160","Dog Treats","DT PRIME BARS CR 16OZ","NPP","ROM","CVS Total Corp WO HI",1,"Prime"
"ITEM3810019304","Dog Treats","DT BEGGIN MT LIMITED ED 5OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beggin'"
"ITEM385DWMERRICKBACKCOUNTRY","Wet Dog","DW MERRICK BACKCOUNTRY 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM386DWMERRICKBBQ","Wet Dog","DW MERRICK BBQ 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM387DWMERRICKGRFR","Wet Dog","DW MERRICK GR FR 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM388DWMERRICKFLAVORENHANCER","Wet Dog","DW MERRICK FLAVOR ENHANCER 07OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM38CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM391DWMERRICKLILPLATES","Wet Dog","DW MERRICK LIL PLATES 03-3.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM393DWMERRICKSEASONAL","Wet Dog","DW MERRICK SEASONAL 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM396DWMTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"Nppc Brand Group Rem"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM40042DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 04LB","NPP","ROM","CVS Total Corp WO HI",1,"Whole Earth Farms"
"ITEM40047DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 25LB","NPP","ROM","CVS Total Corp WO HI",1,"Whole Earth Farms"
"ITEM40048DDBENEFULSMPGDNSS","Dry Dog","DD BENEFUL SMP GDNSS 09.4-12.5LB","NPP","ROM","CVS Total Corp WO HI",1,"Beneful"
"ITEM40049DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM40PURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST AOF","NPP","Retailer","CVS Total Corp WO HI",0,"Purina One"
"ITEM415CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM41CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"Merrick"
"ITEM432DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM433CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM433DWPROPLANESSENTIALGRFR","Wet Dog","DW PRO PLAN ESSENTIAL GR FR 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM434CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM434DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM435DWPROPLANSAVORYMEALS","Wet Dog","DW PRO PLAN SAVORY MEALS 10OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM436DWPROPLANSPECIALIZED","Wet Dog","DW PRO PLAN SPECIALIZED 13OZ","NPP","ROM","CVS Total Corp WO HI",1,"Pro Plan"
"ITEM439DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM440DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"Dog Chow Line"
"ITEM441DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM442DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","CVS Total Corp WO HI",1,"Purina One"
"ITEM443DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","CVS Total Corp WO HI",2,"Purina One"
"ITEM475CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ 6CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM477CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ 8CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM478CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM479CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM480CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ 8CT","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM481CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM482CWBEYONDMIXERPROTEIN","Wet Cat","CW BEYOND MIXER PROTEIN 01.4OZ","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4849FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","Retailer","CVS Total Corp WO HI",1,"Friskies"
"ITEM4849FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","ROM","CVS Total Corp WO HI",2,"Friskies"
"ITEM4890CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","Retailer","CVS Total Corp WO HI",1,"Cat Chow Line"
"ITEM4890CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","ROM","CVS Total Corp WO HI",2,"Cat Chow Line"
"ITEM4908FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","Retailer","CVS Total Corp WO HI",1,"Fancy Feast"
"ITEM4908FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","CVS Total Corp WO HI",2,"Fancy Feast"
"ITEM491DWWHOLEEARTHFARMS","Wet Dog","DW WHOLE EARTH FARMS 12.7OZ","NPP","ROM","CVS Total Corp WO HI",1,"Whole Earth Farms"
"ITEM4924CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","Retailer","CVS Total Corp WO HI",1,"Cat Chow Line"
"ITEM4924CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","ROM","CVS Total Corp WO HI",2,"Cat Chow Line"
"ITEM4935DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4936DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 11LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4937DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 03LB","NPP","ROM","CVS Total Corp WO HI",2,"Beyond"
"ITEM4939DCBEYONDKITTEN","Dry Cat","DC BEYOND KITTEN 03LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4940DCBEYONDKITTEN","Dry Cat","DC BEYOND KITTEN 05LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4941DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 03LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4942DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4943DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 13LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4944DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4945DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM4946DCBEYONDREGIONAL","Dry Cat","DC BEYOND REGIONAL 03LB","NPP","ROM","CVS Total Corp WO HI",1,"Beyond"
"ITEM495CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 03OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM4969DCCNPORGANIX","Dry Cat","DC C&P ORGANIX 03-4LB","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM496CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 05.5OZ","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM4971DCCNPPRISTINE","Dry Cat","DC C&P PRISTINE 03LB","NPP","ROM","CVS Total Corp WO HI",1,"A/O Brand"
"ITEM4976DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 16-8LB","NPP","ROM","CVS Total Corp WO HI",1,"Cat Chow Line"
"ITEM4977DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","ROM","CVS Total Corp WO HI",1,"Cat Chow Line"
