"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","Within_non_normalised","Cross_non_normalised","true_lift_doll","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_TPR_1","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2"
"ITEM4890CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.6435757230103,17.6435757230103,0,0,0,0,0.52892,1.05849577574757,0,0,26,113570.848364267,113570.848364267,2,NA,NA,NA,NA,0,2003795.86304147,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.6435757230103,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_Retailer","DC FANCY FEAST 03LB","Dry Cat","NPP",0,0,1,"Retailer","CVS Total Corp WO HI",NA,266,0,NA,12.4208943089431,12.4208943089431,0,0,0,0,0.019485,1.28681934219963,0,0,35,193.103638378685,193.103638378685,1,NA,NA,NA,NA,0,2396.92063082267,0,886.93578817734,0,886.93578817734,886.93578817734,0,0,NA,NA,0,0,0,1.59925215134617,12.4125352893155,"2022-12-31",NA,6.61124060150376,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_Retailer","DC FANCY FEAST 03LB","Dry Cat","NPP",0,1,0,"Retailer","CVS Total Corp WO HI",NA,258.461538461538,0,NA,12.4208943089431,12.4208943089431,0.0212092277328262,0,0,0,0.019485,1.12671786630108,0.0212092277328262,0.0212092277328262,31.9230769230769,179.09782401117,179.09782401117,1,NA,NA,NA,NA,0,2164.9386923339,0,913.598333333333,0,913.598333333333,913.598333333333,0,0,NA,NA,80.0517672843822,0,0,59.6164506705419,12.3552481184243,"2022-09-24",NA,6.704375,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_Retailer","DC FANCY FEAST 03LB","Dry Cat","NPP",1,0,0,"Retailer","CVS Total Corp WO HI",NA,443.692307692308,0,NA,12.4208943089431,12.4208943089431,0,0,0,0,0.019485,1.05741088333217,0,0,28.9230769230769,166.294730251009,166.294730251009,1,NA,NA,NA,NA,0,2063.75694777057,0,1090.23230769231,0,975.17957879883,1090.23230769231,114.966455660387,114.966455660387,NA,NA,0,0,0,1.77232081141946,12.4101357598802,"2022-06-25",NA,6.43063106796116,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_Retailer","DC FANCY FEAST 03LB","Dry Cat","NPP",0,0,0,"Retailer","CVS Total Corp WO HI",NA,266,0,NA,12.4208943089431,12.4208943089431,0,0,0,0,0.019485,1.05849577574757,0,0,26,154.770936270338,154.770936270338,1,NA,NA,NA,NA,0,1920.30221300258,0,837.8575,0,826.116676734621,837.8575,11.6733524908636,11.6733524908636,NA,NA,0,0,0,2.09122850744918,12.4072247326287,"2022-03-26",NA,6.09083333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_ROM","DC FANCY FEAST 03LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,9.27742812758648,9.27742812758648,0,0,0,0,0.529855,1.28681934219963,0,0,35,109858.371905231,109858.371905231,2,NA,NA,NA,NA,0,1019203.14956444,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.27742812758648,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_ROM","DC FANCY FEAST 03LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,9.27742812758648,9.27742812758648,0,0,0,0,0.529855,1.12671786630108,0,0,31.9230769230769,93219.3456597545,93219.3456597545,2,NA,NA,NA,NA,0,864835.779459013,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.27742812758648,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_ROM","DC FANCY FEAST 03LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,9.27742812758648,9.27742812758648,0,0,0,0,0.529855,1.05741088333217,0,0,28.9230769230769,88404.2014012089,88404.2014012089,2,NA,NA,NA,NA,0,820163.624676396,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.27742812758648,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4908FANCYFEAST_ROM","DC FANCY FEAST 03LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,9.27742812758648,9.27742812758648,0,0,0,0,0.529855,1.05849577574757,0,0,26,85649.3389526988,85649.3389526988,2,NA,NA,NA,NA,0,794605.586308957,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.27742812758648,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4924CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,1,"Retailer","CVS Total Corp WO HI",NA,382.571428571429,0,NA,13.9829508196721,13.9829508196721,0,0,0,0,0.02427,1.28681934219963,0,0,35,90.431868022681,90.431868022681,1,NA,NA,NA,24.5551511764377,0,1263.86477978796,0,1523.01890827922,0,836.253694979847,1523.01890827922,686.203216852402,686.203216852402,NA,NA,0,0,0,0.639583304267004,13.9759023294586,"2022-12-31",NA,9.25543876026886,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6237156005395,8.6880503902511,NA,NA,NA
"ITEM4924CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,1,0,"Retailer","CVS Total Corp WO HI",NA,189.538461538462,0,NA,13.9829508196721,13.9829508196721,0,0,0,0,0.02427,1.12671786630108,0,0,31.9230769230769,93.6326193179053,93.6326193179053,1,NA,NA,NA,24.5551511764377,0,1307.85299308169,0,628.448413461539,0,496.697235235507,628.448413461539,131.45513397698,131.45513397698,NA,NA,0,0,0,1.40731795765915,13.9677632129029,"2022-09-24",NA,9.07832386363636,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6237156005395,8.6880503902511,NA,NA,NA
"ITEM4924CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",1,0,0,"Retailer","CVS Total Corp WO HI",NA,221.846153846154,0,NA,13.9829508196721,13.9829508196721,0,0,0,0,0.02427,1.05741088333217,0,0,28.9230769230769,99.3228023786094,99.3228023786094,1,NA,NA,NA,24.5551511764377,0,1386.31387448002,0,551.01543956044,0,551.01543956044,551.01543956044,0,0,NA,NA,0,0,0,2.51198645208664,13.9580382705222,"2022-06-25",NA,8.71895631067961,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6237156005395,8.6880503902511,NA,NA,NA
"ITEM4924CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,0,"Retailer","CVS Total Corp WO HI",NA,224,0,NA,13.9829508196721,13.9829508196721,0,0,0,0,0.02427,1.05849577574757,0,0,26,107.259368109439,107.259368109439,1,NA,NA,NA,24.5551511764377,0,1497.2733971895,0,954.849348958333,0,899.99413758963,954.849348958333,54.7178805294638,54.7178805294638,NA,NA,0,0,0,2.52907203388701,13.959312239602,"2022-03-26",NA,8.70130208333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,19.6237156005395,8.6880503902511,NA,NA,NA
"ITEM4924CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0073984319823,11.0073984319823,0,0,0,0,0.461675,1.28681934219963,0,0,35,101346.73005257,101346.73005257,2,NA,NA,NA,NA,0,1115563.83746719,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0073984319823,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4924CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0073984319823,11.0073984319823,0,0,0,0,0.461675,1.12671786630108,0,0,31.9230769230769,86146.7039787016,86146.7039787016,2,NA,NA,NA,NA,0,948251.094295603,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0073984319823,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4924CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0073984319823,11.0073984319823,0,0,0,0,0.461675,1.05741088333217,0,0,28.9230769230769,79030.0014376953,79030.0014376953,2,NA,NA,NA,NA,0,869914.713904847,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0073984319823,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4924CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0073984319823,11.0073984319823,0,0,0,0,0.461675,1.05849577574757,0,0,26,80481.8303831523,80481.8303831523,2,NA,NA,NA,NA,0,885895.573562576,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0073984319823,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4935DCBEYONDGRFR_ROM","DC BEYOND GR FR 05LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.8691309149815,18.8691309149815,0,0,0,0,0.1177,1.28681934219963,0,0,35,8122.61830524518,8122.61830524518,1,NA,NA,NA,NA,0,153266.748174096,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.8691309149815,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4935DCBEYONDGRFR_ROM","DC BEYOND GR FR 05LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.8691309149815,18.8691309149815,0,0,0,0,0.1177,1.12671786630108,0,0,31.9230769230769,7849.74756475834,7849.74756475834,1,NA,NA,NA,NA,0,148117.914448982,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.8691309149815,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4935DCBEYONDGRFR_ROM","DC BEYOND GR FR 05LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.8691309149815,18.8691309149815,0,0,0,0,0.1177,1.05741088333217,0,0,28.9230769230769,7734.8952511526,7734.8952511526,1,NA,NA,NA,NA,0,145950.751107667,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.8691309149815,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4935DCBEYONDGRFR_ROM","DC BEYOND GR FR 05LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.8691309149815,18.8691309149815,0,0,0,0,0.1177,1.05849577574757,0,0,26,7736.69931164307,7736.69931164307,1,NA,NA,NA,NA,0,145984.79216124,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.8691309149815,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4936DCBEYONDGRFR_ROM","DC BEYOND GR FR 11LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,33.1552107709949,33.1552107709949,0,0,0,0,0.00658,1.28681934219963,0,0,35,202.133648336814,202.133648336814,1,31.8942765096887,NA,NA,NA,0,6701.78371451723,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,33.1552107709949,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4936DCBEYONDGRFR_ROM","DC BEYOND GR FR 11LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,33.1552107709949,33.1552107709949,0,0,0,0,0.00658,1.12671786630108,0,0,31.9230769230769,202.133648336814,202.133648336814,1,31.8942765096887,NA,NA,NA,0,6701.78371451723,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,33.1552107709949,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4936DCBEYONDGRFR_ROM","DC BEYOND GR FR 11LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,33.1552107709949,33.1552107709949,0,0,0,0,0.00658,1.05741088333217,0,0,28.9230769230769,202.133648336814,202.133648336814,1,31.8942765096887,NA,NA,NA,0,6701.78371451723,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,33.1552107709949,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4936DCBEYONDGRFR_ROM","DC BEYOND GR FR 11LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,33.1552107709949,33.1552107709949,0,0,0,0,0.00658,1.05849577574757,0,0,26,202.133648336814,202.133648336814,1,31.8942765096887,NA,NA,NA,0,6701.78371451723,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,33.1552107709949,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4937DCBEYONDGRFR_ROM","DC BEYOND GR FR 03LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.8742026123976,11.8742026123976,0,0,0,0,0.209825,1.28681934219963,0,0,35,18592.7167466664,18592.7167466664,2,NA,NA,NA,NA,0,220773.685764835,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.8742026123976,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4937DCBEYONDGRFR_ROM","DC BEYOND GR FR 03LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.8742026123976,11.8742026123976,0,0,0,0,0.209825,1.12671786630108,0,0,31.9230769230769,18328.4395206428,18328.4395206428,2,NA,NA,NA,NA,0,217635.604437189,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.8742026123976,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4937DCBEYONDGRFR_ROM","DC BEYOND GR FR 03LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.8742026123976,11.8742026123976,0,0,0,0,0.209825,1.05741088333217,0,0,28.9230769230769,17447.4201691863,17447.4201691863,2,NA,NA,NA,NA,0,207174.20215255,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.8742026123976,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4937DCBEYONDGRFR_ROM","DC BEYOND GR FR 03LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.8742026123976,11.8742026123976,0,0,0,0,0.209825,1.05849577574757,0,0,26,17810.046667174,17810.046667174,2,NA,NA,NA,NA,0,211480.102662281,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.8742026123976,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4939DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 03LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,12.0184575945311,12.0184575945311,0,0,0,0,0.0065,1.28681934219963,0,0,35,1268.07143530966,1268.07143530966,1,NA,NA,NA,NA,0,15240.2627721054,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,12.0184575945311,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4939DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 03LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,12.0184575945311,12.0184575945311,0,0,0,0,0.0065,1.12671786630108,0,0,31.9230769230769,1166.32861855321,1166.32861855321,1,NA,NA,NA,NA,0,14017.4710433697,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,12.0184575945311,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4939DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 03LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,12.0184575945311,12.0184575945311,0,0,0,0,0.0065,1.05741088333217,0,0,28.9230769230769,844.240207484946,844.240207484946,1,NA,NA,NA,NA,0,10146.465133256,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,12.0184575945311,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4939DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 03LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,12.0184575945311,12.0184575945311,0,0,0,0,0.0065,1.05849577574757,0,0,26,512.188837336862,512.188837336862,1,NA,NA,NA,NA,0,6155.71982192526,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,12.0184575945311,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4940DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 05LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.1913438288857,18.1913438288857,0,0,0,0,0.00574,1.28681934219963,0,0,35,1144.22890253913,1144.22890253913,1,NA,NA,NA,NA,0,20815.0613850378,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.1913438288857,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4940DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 05LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.1913438288857,18.1913438288857,0,0,0,0,0.00574,1.12671786630108,0,0,31.9230769230769,1019.08060402701,1019.08060402701,1,NA,NA,NA,NA,0,18538.4456572039,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.1913438288857,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4940DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 05LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.1913438288857,18.1913438288857,0,0,0,0,0.00574,1.05741088333217,0,0,28.9230769230769,722.3086410873,722.3086410873,1,NA,NA,NA,NA,0,13139.7648405943,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.1913438288857,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4940DCBEYONDKITTEN_ROM","DC BEYOND KITTEN 05LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,18.1913438288857,18.1913438288857,0,0,0,0,0.00574,1.05849577574757,0,0,26,433.229367177048,433.229367177048,1,NA,NA,NA,NA,0,7881.02437508826,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,18.1913438288857,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4941DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 03LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,10.3578905623288,10.3578905623288,0,0,0,0,0.052595,1.28681934219963,0,0,35,3702.10657291992,3702.10657291992,1,NA,NA,NA,NA,0,38346.0147323827,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,10.3578905623288,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4941DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 03LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,10.3578905623288,10.3578905623288,0,0,0,0,0.052595,1.12671786630108,0,0,31.9230769230769,3478.68657873794,3478.68657873794,1,NA,NA,NA,NA,0,36031.8548832095,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,10.3578905623288,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4941DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 03LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,10.3578905623288,10.3578905623288,0,0,0,0,0.052595,1.05741088333217,0,0,28.9230769230769,3426.28914625535,3426.28914625535,1,NA,NA,NA,NA,0,35489.1280118079,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,10.3578905623288,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4941DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 03LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,10.3578905623288,10.3578905623288,0,0,0,0,0.052595,1.05849577574757,0,0,26,3498.35885584783,3498.35885584783,1,NA,NA,NA,NA,0,36235.6181766256,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,10.3578905623288,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4942DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.5935237873134,17.5935237873134,0,0,0,0,0.1052,1.28681934219963,0,0,35,3941.42175370925,3941.42175370925,1,NA,NA,0,NA,0,69343.4973797182,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.5935237873134,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4942DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.5935237873134,17.5935237873134,0,0,0,0,0.1052,1.12671786630108,0,0,31.9230769230769,3699.01734646136,3699.01734646136,1,NA,NA,0,NA,0,65078.7496746529,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.5935237873134,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4942DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.5935237873134,17.5935237873134,0,0,0,0,0.1052,1.05741088333217,0,0,28.9230769230769,3666.46154852567,3666.46154852567,1,NA,NA,0,NA,0,64505.9784692563,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.5935237873134,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4942DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 06LB","Dry Cat","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.5935237873134,17.5935237873134,0,0,0,0,0.1052,1.05849577574757,0,0,26,3789.07466372987,3789.07466372987,1,NA,NA,0,NA,0,66663.1752282379,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.5935237873134,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4943DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 13LB","Dry Cat","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,31.9225485823376,31.9225485823376,0,0,0,0,0.004805,1.28681934219963,0,0,35,81.5063866218193,81.5063866218193,1,NA,NA,NA,NA,0,2601.89158670582,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,31.9225485823376,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM4943DCBEYONDSIMPLY_ROM","DC BEYOND SIMPLY 13LB","Dry Cat","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,31.9225485823376,31.9225485823376,0,0,0,0,0.004805,1.12671786630108,0,0,31.9230769230769,81.5063866218193,81.5063866218193,1,NA,NA,NA,NA,0,2601.89158670582,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,31.9225485823376,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
