"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_RP_4","CB_Comp_RP_5"
"ITEM103CTWHISKERLICKINSAO_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,4585,0,NA,2.79,2.79,0,0,0,0,0.00871,1.10993001833319,0.0521008403361345,0.270588235294118,26,2.52522031019386,2.52522031019386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.04536466544087,0,1.48073718647765,0,1.30498120095758,1.48073718647765,0.175755985520068,0.175755985520068,0,0,0,NA,NA,0,2.79,"2022-02-26",NA,0.740368593238822,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,4585,0,NA,2.79,2.79,0,0,0,0,0.00871,1.10993001833319,0.0521008403361345,0.270588235294118,26,2.52522031019386,2.52522031019386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.04536466544087,0,1.48073718647765,0,1.30498120095758,1.48073718647765,0.175755985520068,0.175755985520068,0,0,0,NA,NA,0,2.79,"2022-02-26",NA,0.740368593238822,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,4585,0,NA,2.79,2.79,0,0,0,0,0.00871,1.10993001833319,0.0521008403361345,0.270588235294118,26,2.52522031019386,2.52522031019386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.04536466544087,0,1.48073718647765,0,1.30498120095758,1.48073718647765,0.175755985520068,0.175755985520068,0,0,0,NA,NA,0,2.79,"2022-02-26",NA,0.740368593238822,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_Retailer","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,4585,0,NA,2.79,2.79,0,0,0,0,0.00871,1.10993001833319,0.0521008403361345,0.270588235294118,26,2.52522031019386,2.52522031019386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.04536466544087,0,1.48073718647765,0,1.30498120095758,1.48073718647765,0.175755985520068,0.175755985520068,0,0,0,NA,NA,0,2.79,"2022-02-26",NA,0.740368593238822,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.50755518918002,3.50755518918002,0,0,0,0,0.14875,1.25931050178224,0,0,35,2853.33321290131,2853.33321290131,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,10008.2237173717,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.50755518918002,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.50755518918002,3.50755518918002,0,0,0,0,0.14875,1.17821154922883,0,0,31.9230769230769,2615.62771360888,2615.62771360888,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,9174.4585598319,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.50755518918002,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.50755518918002,3.50755518918002,0,0,0,0,0.14875,1.11273684553639,0,0,28.9230769230769,2376.24513348172,2376.24513348172,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,8334.81094870759,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.50755518918002,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.50755518918002,3.50755518918002,0,0,0,0,0.14875,1.0791634282842,0,0,26,2257.29143318772,2257.29143318772,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,7917.57427996918,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.50755518918002,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,960,0,NA,1.12695316257469,1.12695316257469,0.00819462948675554,0,0,0,0.07976,1.25931050178224,0.00388759080958126,0.00388759080958126,35,223.164330098492,214.037949993948,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12638010454357,240.773513030288,7.28734166683419,158.954469142857,0,129.99449639932,158.954469142857,28.5913611910723,28.5913611910723,0,0,7.28734166683419,NA,NA,3.43489288123527,1.12090983883467,"2022-12-31",NA,0.772,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,960,0,NA,1.12695316257469,1.12695316257469,0.0131908551855312,0,0,0,0.07976,1.17821154922883,0.0131908551855312,0.0131908551855312,31.9230769230769,223.634303946825,223.634303946825,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,246.691950289852,0,1267.87389046154,0,172.645682646948,1267.87389046154,1076.92999271746,1076.92999271746,0,0,0,NA,NA,5.33343580321141,1.11813745479039,"2022-09-24",NA,0.772,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,2138.46153846154,0,NA,1.12695316257469,1.12695316257469,0,0,0,0,0.07976,1.11273684553639,0,0,28.9230769230769,222.598009288032,222.598009288032,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250.017670795977,0,1867.65009082051,0,159.290315711866,1867.65009082051,1699.86436988029,1699.86436988029,0,0,0,NA,NA,0.839859754000243,1.12320222118278,"2022-06-25",NA,0.719044604316547,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1866.66666666667,0,NA,1.12695316257469,1.12695316257469,0,0,0,0,0.07976,1.0791634282842,0,0,26,222.573530464767,222.573530464767,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250.053678702489,0,1511.88575283333,0,158.28747494578,1511.88575283333,1346.97652016019,1346.97652016019,0,0,0,NA,NA,0.776265360193562,1.12348874540023,"2022-03-26",NA,0.711114285714286,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.20701733893382,1.20701733893382,0,0,0,0,0.151565,1.25931050178224,0,0,35,8270.41859482479,8270.41859482479,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9982.5386441942,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20701733893382,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.20701733893382,1.20701733893382,0,0,0,0,0.151565,1.17821154922883,0,0,31.9230769230769,8270.41859482479,8270.41859482479,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9982.5386441942,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20701733893382,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.20701733893382,1.20701733893382,0,0,0,0,0.151565,1.11273684553639,0,0,28.9230769230769,8270.41859482479,8270.41859482479,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9982.5386441942,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20701733893382,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM104CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.20701733893382,1.20701733893382,0,0,0,0,0.151565,1.0791634282842,0,0,26,8270.41859482479,8270.41859482479,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9982.5386441942,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.20701733893382,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,448,0,NA,4.40867163020673,4.40867163020673,0.00448757175016486,0,0,0,0.06741,1.25931050178224,0.00856115208264009,0.00856115208264009,35,49.17962741421,45.8215946685597,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35803274565022,201.223873912333,12.2297881830414,155.18619,0,97.4066184525027,155.18619,56.5989867372069,56.5989867372069,1.50192115102435,0,11.9425271325744,NA,NA,3.36316606979032,4.36272957604905,"2022-12-31",NA,3.0275,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,448,0,NA,4.40867163020673,4.40867163020673,0.00908024266114835,0,0,0,0.06741,1.17821154922883,0.00469330999540579,0.00469330999540579,31.9230769230769,49.590191521233,49.590191521233,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214.012951685834,0,536.986044807692,0,150.134304830533,536.986044807692,376.663401871679,376.663401871679,3.0391204058131,0,0,NA,NA,4.61391881034381,4.35839774831659,"2022-09-24",NA,3.0275,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,758.153846153846,0,NA,4.40867163020673,4.40867163020673,0,0,0,0,0.06741,1.11273684553639,0,0,28.9230769230769,48.2276960091732,48.2276960091732,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212.3523925268,0,507.612774038462,0,146.009349667772,507.612774038462,360.98796225789,360.98796225789,0,0,0,NA,NA,0.267682659076812,4.40318971027184,"2022-06-25",NA,3.0275,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1493.33333333333,0,NA,4.40867163020673,4.40867163020673,0,0,0,0,0.06741,1.0791634282842,0,0,26,48.2920614121136,48.2920614121136,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212.418831168595,0,552.385936458333,0,141.193344133704,552.385936458333,409.65665491607,409.65665491607,0,0,0,NA,NA,0.485009943191603,4.39878766876576,"2022-03-26",NA,2.8721875,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.67805919597616,4.67805919597616,0,0,0,0,0.3118,1.25931050178224,0,0,35,3944.46539186483,3944.46539186483,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00448757175016486,NA,0,18452.442599623,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.67805919597616,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.67805919597616,4.67805919597616,0,0,0,0,0.3118,1.17821154922883,0,0,31.9230769230769,3944.13679421559,3944.13679421559,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00908024266114835,NA,0,18450.9054003682,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.67805919597616,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.67805919597616,4.67805919597616,0,0,0,0,0.3118,1.11273684553639,0,0,28.9230769230769,3944.78644833036,3944.78644833036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,18453.944520774,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.67805919597616,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM105CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 10OZ","Cat Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.67805919597616,4.67805919597616,0,0,0,0,0.3118,1.0791634282842,0,0,26,3944.78644833036,3944.78644833036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,18453.944520774,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.67805919597616,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,340,0,NA,3.16416143979484,3.16416143979484,0.129664752517551,0,0,0,0.00994,1.29375919060753,0.095601240855678,0.0696787130743039,35.1428571428571,11.2403209965447,11.2403209965447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.7312891244241,0,35.6341031428571,0,10.2529311105736,35.6341031428571,23.8202501019487,23.8202501019487,0,0,0,NA,NA,4.83490114375908,3.1471807661234,"2022-12-24",NA,1.742,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,340,0,NA,3.16416143979484,3.16416143979484,0,0,0,0,0.00994,1.1523775010378,0,0,31.4,11.1780611482416,11.1780611482416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.1104650059704,0,120.5209668,0,17.1676258906973,120.5209668,103.185062133121,103.185062133121,0,0,0,NA,NA,0.258725050964363,3.14121027472539,"2022-09-24",NA,1.742,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,340,0,NA,3.16416143979484,3.16416143979484,0,0,0,0,0.00994,1.11476779884994,0,0,29,11.1944247754359,11.1944247754359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.4209672151184,0,19.9096083333333,0,15.9167336460714,19.9096083333333,3.99287468726197,3.99287468726197,0,0,0,NA,NA,0,3.16416143979484,"2022-06-25",NA,1.742,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1020,0,NA,3.16416143979484,3.16416143979484,0,0,0,0,0.00994,1.08910549402241,0,0,26,11.254866766473,11.254866766473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35.611620462358,0,79.417836,0,15.3074676354899,79.417836,64.1075072680913,64.1075072680913,0,0,0,NA,NA,0.000594970144199609,3.16410856242707,"2022-03-05",NA,1.641,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,2.42109201239816,2.42109201239816,0,0,0,0,0.30867,1.25931050178224,0,0,35,5216.68409295018,5216.68409295018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12630.0721886462,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.42109201239816,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,2.42109201239816,2.42109201239816,0,0,0,0,0.30867,1.17821154922883,0,0,31.9230769230769,4779.14822661406,4779.14822661406,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11570.7575975221,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.42109201239816,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,2.42109201239816,2.42109201239816,0,0,0,0,0.30867,1.11273684553639,0,0,28.9230769230769,4968.66280351788,4968.66280351788,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12029.589825897,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.42109201239816,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM106CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,2.42109201239816,2.42109201239816,0,0,0,0,0.30867,1.0791634282842,0,0,26,4324.2220226566,4324.2220226566,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10469.3393988901,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.42109201239816,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM25CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00079,1.25931050178224,0,0,35,0.148647130790057,0.148647130790057,1,NA,NA,NA,NA,NA,NA,7.93660508168178,NA,NA,NA,NA,0,1.44782305389516,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM25CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00079,1.17821154922883,0,0,31.9230769230769,0.321387857215477,0.321387857215477,1,NA,NA,NA,NA,NA,NA,7.93660508168178,NA,NA,NA,NA,0,3.13031772927875,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM25CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00079,1.11273684553639,0,0,28.9230769230769,0.682316656363889,0.682316656363889,1,NA,NA,NA,NA,NA,NA,7.93660508168178,NA,NA,NA,NA,0,6.64576423298428,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM25CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,9.74,9.74,0,0,0,0,0.00079,1.0791634282842,0,0,26,1.42031753956012,1.42031753956012,1,NA,NA,NA,NA,NA,NA,7.93660508168178,NA,NA,NA,NA,0,13.8338928353156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.74,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM26CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,1280,0,NA,2.58882352941176,2.58882352941176,0.0661589819940009,0,0,0,0.07023,1.26762081478606,0.08331958040546,0.08331958040546,35.2222222222222,46.9479137805534,46.6371678022525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310745978300899,113.397784907,0,46.6038016666667,0,43.7849742347311,46.6038016666667,2.80642078720662,2.80642078720662,0,0,0,NA,NA,8.14207894489085,2.58364595119498,"2022-12-31",NA,1.345,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM26CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,1600,0,NA,2.58882352941176,2.58882352941176,0.115835133736463,0,0,0,0.07023,1.17664063649705,0.0900942361192743,0.0900942361192743,32.1666666666667,48.104140994206,47.5104396741367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593701320069284,108.996911539601,0,11.6756556666667,0,11.6756556666667,11.6756556666667,0,0,0,0,0,NA,NA,15.5362205283406,2.57260888519941,"2022-09-24",NA,1.3168,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM26CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1920,0,NA,2.58882352941176,2.58882352941176,0.032022616961541,0,0,0,0.07023,1.10830199773787,0.032022616961541,0.032022616961541,28.8333333333333,40.6476490530439,40.5058139133747,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141835139669233,101.529311198121,0,12.1412756666667,0,12.1412756666667,12.1412756666667,0,0,0,0,0,NA,NA,3.70027908567095,2.57968890845784,"2022-06-25",NA,1.298,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM26CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1920,0,NA,2.58882352941176,2.58882352941176,0,0,0,0,0.07023,1.10739939376299,0,0,26.1666666666667,39.804577349113,39.7733446988353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312326502777177,102.253634907232,0,13.3676693333333,0,13.3676693333333,13.3676693333333,0,0,0,0,0,NA,NA,0.793391512441653,2.56889058896512,"2022-03-12",NA,1.298,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
