"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_RP_4","CB_Comp_RP_5"
"ITEM5DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,6.46030420703788,6.46030420703788,0,0,0.0000338461538461538,0.00000846153846153846,0.397300769230769,1.04933154813349,0,0,28.9230769230769,7032.63,6889.75579032523,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,142.87420967477,44250.9212849286,936.089484302142,936.089484302142,NA,NA,0,0,0,NA,45094.9864222562,7022.88230023536,NA,0,NA,NA,NA,NA,NA,NA,7022.88230023536,45094.9864222562,215.09160585786,6.43085032418798,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,6.09676024824,6.08514205905416,0.00820028409591543,0,0.0000991666666666667,0,0.403974166666667,1.05948096486323,0.00820028409591543,0.00820028409591543,26,7775.00166666667,7584.1331038239,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,190.868562842767,45448.769495569,1174.38050443101,1174.38050443101,NA,NA,0,0,0,NA,46793.9437213045,7813.75167031103,NA,0,NA,NA,NA,NA,NA,NA,7813.75167031103,46793.9437213045,763.608876159,6.05423175879495,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_Retailer","DT BUSY CW 35OZ","Dog Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,12.3939411413015,12.3899211711712,0,0,0,0,0.0105066666666667,1.16628482347952,0,0,34.8333333333333,2.96,2.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.6740000000001,0,0,NA,NA,0,0,0,NA,60.2582507534678,4.8635115403355,27.778750550187,0,27.778750550187,27.778750550187,0,0,NA,NA,4.8635115403355,60.2582507534678,0.0120657782524813,12.3898648648649,"2022-12-17",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_Retailer","DT BUSY CW 35OZ","Dog Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,12.3921205522528,12.3899774774775,0,0,0,0,0.01035,1.08107402962676,0,0,32,4.93333333333333,4.01581913615347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917514197179865,49.7559680998403,11.3680319001598,11.3680319001598,NA,NA,0,0,0,NA,56.1370953035457,4.53084712663631,46.297917583645,0,37.6873101479306,46.297917583645,8.61060743571437,8.61060743571437,NA,NA,4.53084712663631,56.1370953035457,0.0094903098937538,12.3899774774775,"2022-09-10",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_Retailer","DT BUSY CW 35OZ","Dog Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,11.9914494621378,11.9899747962248,0,0,0,0,0.01037,1.04712935830695,0,0,29.2857142857143,4.22857142857143,3.67713835490601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551433073665421,44.0887273886845,6.61170118274414,6.61170118274414,NA,NA,0,0,0,NA,55.8746388702985,4.66012787267375,39.68392935741,0,34.5088882092767,39.68392935741,5.17504114813331,5.17504114813331,NA,NA,4.66012787267375,55.8746388702985,0.0076104094718873,11.9899372586873,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_Retailer","DT BUSY CW 35OZ","Dog Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,11.9939857695527,11.9901183970856,0,0,0,0,0.0100375,1.07410283070936,0,0,25.75,3.59375,3.33994029482213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253809705177867,40.0455892605914,3.04316073940867,3.04316073940867,NA,NA,0,0,0,NA,58.0912143514543,4.84500892011373,33.7263124289644,0,31.3443811832372,33.7263124289644,2.38187201190485,2.38187201190485,NA,NA,4.84500892011373,58.0912143514543,0.0118673577907297,11.9899085121133,"2022-03-05",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_ROM","DT BUSY CW 35OZ","Dog Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,16.0115362991866,15.912567426121,0,0.0109328571428571,0.00112642857142857,0,0.349351785714286,1.1855014251892,0,0,35,16210.2734285714,15957.9567611876,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.316667383829,253882.764705721,4014.13415142202,4014.13415142202,NA,NA,0,0,0,NA,256665.147544395,16132.819129885,NA,0,NA,NA,NA,NA,NA,NA,16132.819129885,256665.147544395,1678.65968788986,15.9087660706768,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_ROM","DT BUSY CW 35OZ","Dog Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.7948901469203,15.7315491003885,0,0,0.00203,0,0.347577307692308,1.07898231833746,0,0,31.9230769230769,14679.0404615385,14032.2031980204,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.837263518077,220774.898991295,10158.7111625516,10158.7111625516,NA,NA,0,0,0,NA,221796.527627664,14096.6900925239,NA,0,NA,NA,NA,NA,NA,NA,14096.6900925239,221796.527627664,946.401439742488,15.7314525340841,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_ROM","DT BUSY CW 35OZ","Dog Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,14.463649158829,14.3533625673142,0,0.00173769230769231,0.0171546153846154,0,0.31229,1.04933154813349,0,0,28.9230769230769,12122.4637692308,11491.548440969,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.915328261739,164894.847435416,9068.44687227594,9068.44687227594,NA,NA,0,0,0,NA,176936.375075625,12341.6598199614,NA,0,NA,NA,NA,NA,NA,NA,12341.6598199614,176936.375075625,1682.56539889997,14.3180207104616,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77DTBUSYCW_ROM","DT BUSY CW 35OZ","Dog Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,14.0306698488473,13.890489202063,0,0.00887916666666667,0.00415833333333333,0.00091,0.299124583333333,1.05948096486323,0,0,26,10155.75,10101.7069864347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0430135653501,140157.109738715,744.853594618161,744.853594618161,NA,NA,0,0,0,NA,144065.244852532,10381.2895589737,NA,0,NA,NA,NA,NA,NA,NA,10381.2895589737,144065.244852532,1604.22196781271,13.8721039414573,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_Retailer","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,400,0,NA,11.8993960199572,11.7063532053763,0,0,0,0,0.241558571428571,1.1855014251892,0,0,35,161.382285714286,145.279347874489,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1029378397969,1700.48602708994,172.315830052922,172.315830052922,NA,NA,0,0,46.3696272030684,NA,1809.87519255595,153.40984074512,1223.61793321429,0,1101.92195027206,1223.61793321429,121.018967218072,121.018967218072,NA,NA,160.116413064083,1856.24481975902,47.7000872998693,11.5931124712866,"2022-12-31",NA,7.57214285714286,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_Retailer","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,400,0,NA,11.9210888204699,11.8138486456948,0,0,0,0,0.248042307692308,1.07898231833746,0,0,31.9230769230769,162.064615384615,155.403710665686,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66090471892962,1832.11705948366,76.0669405163409,76.0669405163409,NA,NA,0,0,39.8507546004043,NA,1880.27655118726,157.984602786805,1201.57985192308,0,1149.01855382163,1201.57985192308,52.4603561588239,52.4603561588239,NA,NA,163.10853665283,1920.12730578766,22.849040624231,11.7838749764807,"2022-09-24",NA,7.40692307692308,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_Retailer","DT BUSY CW 17-21OZ","Dog Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,400,0,NA,10.2455712992743,10.208906709366,0,0,0,0,0.249652307692308,1.04933154813349,0,0,28.9230769230769,164.929769230769,155.620073042536,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30969618823346,1586.31166219135,94.1722608855746,94.1722608855746,NA,NA,0,0,54.5890858711019,NA,1703.41605153569,166.921337860937,1244.58207942308,0,1176.86970427224,1244.58207942308,67.615911581502,67.615911581502,NA,NA,172.588203498352,1758.00513740679,9.37257861663862,10.1870478883461,"2022-06-25",NA,7.53692307692308,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_Retailer","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,400,0,NA,9.80116541819072,9.757294213443,0,0,0,0,0.247525,1.05948096486323,0,0,26,183.902333333333,165.43538004299,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4669532903434,1617.33305497882,177.697528354512,177.697528354512,NA,NA,0,0,44.7776228606085,NA,1650.17408364968,168.679739845379,1327.404649375,0,1193.84662572693,1327.404649375,133.323424541456,133.323424541456,NA,NA,173.670174305713,1694.95170651029,9.46011529542935,9.74752394838822,"2022-03-26",NA,7.2075,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_ROM","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,10.3417087530055,10.2841233988842,0,0.0179164285714286,0.00445928571428571,0.00028,0.528129285714286,1.1855014251892,0,0,35,40509.1604285714,40352.7119958688,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.448432702649,413740.794146759,1601.23671038299,1601.23671038299,NA,NA,0,0,0,NA,417625.418473668,40732.6886187584,NA,0,NA,NA,NA,NA,NA,NA,40732.6886187584,417625.418473668,3608.81750396177,10.2565096912467,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_ROM","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,10.2707325925218,10.2114912718992,0,0,0.0150430769230769,0,0.532723076923077,1.07898231833746,0,0,31.9230769230769,38553.9686153846,38165.4233242115,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.545291173108,389659.088120438,3963.18341802366,3963.18341802366,NA,NA,0,0,0,NA,395148.403444204,38702.3556916085,NA,0,NA,NA,NA,NA,NA,NA,38702.3556916085,395148.403444204,2276.4992369466,10.2106383530901,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_ROM","DT BUSY CW 17-21OZ","Dog Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,9.2586826177455,9.17261073010855,0,0.00129307692307692,0.0374784615384615,0,0.554364615384615,1.04933154813349,0,0,28.9230769230769,46670.691,45291.745509124,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378.94549087605,414656.68360717,12401.3572389839,12401.3572389839,NA,NA,0,0,0,NA,422834.467194824,46166.6949846403,NA,0,NA,NA,NA,NA,NA,NA,46166.6949846403,422834.467194824,4226.61504243278,9.17261073010855,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM78DTBUSYCW_ROM","DT BUSY CW 17-21OZ","Dog Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,8.60765176192951,8.39799160187896,0,0.00722083333333333,0.0432875,0,0.574848333333333,1.05948096486323,0.00573200446917012,0.00573200446917012,26,52603.5733333333,50905.531092185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.04224114836,426118.71394699,14685.1548030096,14685.1548030096,NA,NA,0,0,0,NA,429661.965758491,51348.9218030151,NA,0,NA,NA,NA,NA,NA,NA,51348.9218030151,429661.965758491,12287.8823504631,8.37250108606978,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,1867.42857142857,0,NA,4.2925762460942,4.28551614981408,0,0,0.000515,0,0.638773571428571,1.1855014251892,0,0,35,1360.52078571429,1291.13962401827,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3811616960171,5536.19224806513,290.338180506296,290.338180506296,NA,NA,0,0,133.596995053409,NA,5707.1520377522,1329.96587916078,3780.78325693558,0,3589.44883639368,3780.78325693558,191.292662385123,191.292662385123,NA,NA,1364.34675211332,5840.7490328056,15.8088510914043,4.28054962170831,"2022-12-31",NA,2.80467717258262,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,2348.30769230769,0,NA,4.19518761491665,4.19174116019946,0,0,0,0,0.643061538461538,1.07898231833746,0,0,31.9230769230769,1269.25830769231,1244.02951350525,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2287941870585,5214.54750242079,102.358497579205,102.358497579205,NA,NA,0,0,84.347459868202,NA,5342.78833073831,1273.83052895385,3585.1681899075,0,3513.44199548808,3585.1681899075,71.6962337710057,71.6962337710057,NA,NA,1295.64470827283,5427.13579060652,6.87121491848778,4.18980161396585,"2022-09-24",NA,2.83900943396227,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,2992.61538461538,0,NA,3.91772005648641,3.91444643871152,0,0,0,0,0.630375384615385,1.04933154813349,0,0,28.9230769230769,1367.33715384615,1319.4906889895,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8464648566492,5162.4780497927,183.576334822685,183.576334822685,NA,NA,0,0,50.7669456211811,NA,5217.97267937828,1332.63889478117,3730.03511277544,0,3601.73804250336,3730.03511277544,128.297070272078,128.297070272078,NA,NA,1346.58310610511,5268.73962499946,5.63223278898817,3.91371141832698,"2022-06-25",NA,2.73479230927411,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_Retailer","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,2511.33333333333,0,NA,3.71724033448001,3.7125070134152,0,0,0,0,0.669935,1.05948096486323,0,0,26,1563.18766666667,1482.68708155104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5005851156283,5506.90392312806,293.721576871937,293.721576871937,NA,NA,0,0,37.4716582650493,NA,5564.16254201196,1498.07264800874,4175.51073698836,0,3961.38243354076,4175.51073698836,214.128303447602,214.128303447602,NA,NA,1509.3053539317,5601.63420027701,7.44475295283986,3.7125070134152,"2022-03-26",NA,2.6750995487125,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.21088176055262,4.17907678140965,0,0.0104871428571429,0.0137485714285714,0.00294714285714286,0.583466428571429,1.1855014251892,0,0,35,44752.9716428571,44429.8853347909,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.086308066293,185506.073703139,1352.19001114612,1352.19001114612,NA,NA,0,0,0,NA,194672.606944492,46628.5286215075,NA,0,NA,NA,NA,NA,NA,NA,46628.5286215075,194672.606944492,1593.36616411948,4.17548418734533,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,4.17612707174471,4.14493107113121,0,0,0.00240461538461538,0,0.592057692307692,1.07898231833746,0,0,31.9230769230769,40817.1825384615,40592.232270183,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.950268278545,168122.020068274,919.875393264284,919.875393264284,NA,NA,0,0,0,NA,171294.492163347,41356.2081162664,NA,0,NA,NA,NA,NA,NA,NA,41356.2081162664,171294.492163347,1377.4391480104,4.14200867514211,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.7579608000744,3.72740881984307,0,0.000294615384615385,0.00834769230769231,0,0.599627692307692,1.04933154813349,0,0,28.9230769230769,46433.2401538462,43658.961445731,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2774.27870811512,161761.781040615,10308.3621901543,10308.3621901543,NA,NA,0,0,0,NA,161761.781040615,43658.961445731,NA,0,NA,NA,NA,NA,0,0,43658.961445731,161761.781040615,2255.81139288,3.70945747325419,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM79DTBUSYCW_ROM","DT BUSY CW 06.5-7OZ","Dog Treats","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.34313080885646,3.3268116356611,0,0.0101383333333333,0.0217758333333333,0.00142416666666667,0.61671,1.05948096486323,0,0,26,52165.926,49386.3696518333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2779.55634816673,163691.163000775,9655.62208255809,9655.62208255809,NA,NA,0,0,0,NA,164542.300960625,49660.2044919159,NA,0,NA,NA,NA,NA,NA,NA,49660.2044919159,164542.300960625,881.966519868374,3.3265871059867,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_Retailer","DT ALPO DT 08.8OZ","Dog Treats","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,1020,0,NA,3.2560534661612,3.25228135736544,0,0,0,0,0.687041785714286,1.1855014251892,0,0,35,1360.67007142857,1311.93108428314,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,48.7389871454336,4263.67538007767,147.602048493757,147.602048493757,NA,NA,0,0,52.6769310620063,NA,4332.2498582889,1331.54439519203,3057.751434,0,2947.52385732984,3057.751434,109.438611535146,109.438611535146,NA,NA,1352.52826581452,4384.9267893509,19.3952350995643,3.24231216027125,"2022-12-31",NA,2.25744537815126,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_Retailer","DT ALPO DT 08.8OZ","Dog Treats","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,1027.69230769231,0,NA,3.20867792086895,3.20816701321267,0,0,0,0,0.685507692307692,1.07898231833746,0,0,31.9230769230769,1317.55076923077,1303.20995991237,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,14.3408093183962,4176.51657784567,45.9327298466349,45.9327298466349,NA,NA,0,0,64.5397556863854,NA,4323.05946349993,1347.60977928457,2987.64011476923,0,2954.74229819283,2987.64011476923,32.8978165764008,32.8978165764008,NA,NA,1369.0154032997,4387.59921918632,5.179039391032,3.20464921576548,"2022-09-24",NA,2.27,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_Retailer","DT ALPO DT 08.8OZ","Dog Treats","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1440,0,NA,2.99324985587819,2.9889296166952,0,0,0,0,0.704013076923077,1.04933154813349,0,0,28.9230769230769,1427.04915384615,1378.33748933276,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,48.7116645133946,4118.12767231907,139.765250757852,139.765250757852,NA,NA,0,0,25.9302144927961,NA,4165.29469198453,1393.43064587546,2931.99289650843,0,2832.13575516476,2931.99289650843,99.7885673800131,99.7885673800131,NA,NA,1403.67432169604,4191.22490647732,7.74759374605098,2.98804407456771,"2022-06-25",NA,2.06738461538461,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_Retailer","DT ALPO DT 08.8OZ","Dog Treats","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1220,0,NA,2.87818347423223,2.87656200527707,0,0,0,0,0.710999166666667,1.05948096486323,0,0,26,1539.2575,1402.41665923545,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,136.84084076455,4035.82234083416,394.405409165834,394.405409165834,NA,NA,0,0,10.6158700216788,NA,4038.96587253264,1403.48688909425,3077.61869533333,0,2802.77925611661,3077.61869533333,274.832132419013,274.832132419013,NA,NA,1407.91541314217,4049.58174255432,2.66133193890735,2.87645697713054,"2022-03-26",NA,1.99639344262295,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_ROM","DT ALPO DT 08.8OZ","Dog Treats","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.46771034688504,3.43780104806152,0,0,0.00289214285714286,0,0.0608292857142857,1.1855014251892,0,0,35,7996.96057142857,7776.50875452275,1,9.5444611294976,NA,NA,NA,0,0.00466341470973448,NA,NA,NA,0.0145590274518008,0.00462917924845936,220.451816905824,26691.375865954,756.677991188857,756.677991188857,NA,NA,0,0,0,NA,27643.6888600186,8053.89786906475,NA,0,NA,NA,NA,NA,NA,NA,8053.89786906475,27643.6888600186,282.412507592718,3.43225265993314,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_ROM","DT ALPO DT 08.8OZ","Dog Treats","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.37491268134796,3.37040551569123,0,0,0.00205461538461538,0,0.0609938461538462,1.07898231833746,0,0,31.9230769230769,8409.96430769231,8164.39694145672,1,9.59466780280408,NA,NA,NA,0.00440216566253815,0.0379601245166719,NA,NA,NA,0,0,245.567366235585,27505.8893526992,829.899954993092,829.899954993092,NA,NA,0,0,0,NA,27655.5142540242,8209.515809319,NA,0,NA,NA,NA,NA,NA,NA,8209.515809319,27655.5142540242,51.520263901895,3.36879940258976,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7DTALPODT_ROM","DT ALPO DT 08.8OZ","Dog Treats","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,3.05268199954082,3.04164676185155,0,0.00246461538461538,0.00166923076923077,0,0.0659292307692308,1.04933154813349,0,0,28.9230769230769,8160.20307692308,8090.76264692161,1,9.1259868354961,NA,NA,NA,0.018555307853032,0.00427925506654139,NA,NA,NA,0.00923136516676846,0,69.44043000147,24596.1860630176,208.620398520838,208.620398520838,NA,NA,0,0,0,NA,25496.0649753304,8386.39727089191,NA,0,NA,NA,NA,NA,NA,NA,8386.39727089191,25496.0649753304,96.7759677810598,3.04077499650194,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
