"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","rhat","Run","Reason","Model_flag","Retailer","Market","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item","Brand","size_cuts","price_cuts","grp_based_on","Model_type"
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"wk_sold_median_base_price_byppg_log",-1.38727823743594,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.00004589785195,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"tpr_discount_byppg",2.86421786837715,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.00002514801835,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"ACV_Feat_Only",0.316685676488734,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,0.999944505609653,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"ACV_Feat_Disp",1.16628152093849,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,0.999940715138592,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"ACV_Selling",0.454744314681373,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.0000862026767,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"flag_qtr2",-0.0380467312337838,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.0001397918962,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"flag_qtr3",-0.0625928044706285,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.00043042878643,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"flag_qtr4",-0.0486809799704587,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.00000671170755,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"category_trend",0.685995574996121,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,1.00011206288003,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM77CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ",0.330742717349653,0.126286604688981,0.0279888032290445,"ITEM17CTFRISKIESPARTYMIXCR_ROM_RegularPrice",1,0.266302973694204,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM77CTDENTALIFEDNT","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",NA,NA,NA,NA,NA
"ITEM1CTTEMPTATIONSCR","Cat Treats","NPP","ITEM725CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ",0.773664656258395,0.478781504885828,0.0535284909856388,"ITEM1CTTEMPTATIONSCR_ROM_RegularPrice",1,0.637918018652415,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM725CTDENTALIFEDNT","ROM","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT TEMPTATIONS CR 14-16OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"wk_sold_median_base_price_byppg_log",-1.40461515046176,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00016815196355,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"ACV_Feat_Only",0.169263393954097,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,0.999978766858136,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"ACV_Disp_Only",3.97401640895235,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00013305472464,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"ACV_Feat_Disp",7.34041527803083,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,0.999961435405533,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"flag_qtr2",0.0315490617388428,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00012706729049,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"flag_qtr3",0.0308411634924562,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00000352934002,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"category_trend",0.421720873979871,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00016681478923,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM25CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.760070955292899,0,0,"monthno",0.00803957972199369,0.0245391448020321,"No Change",-0.87185526453763,0.433395781638639,NA,NA,NA,1.00003061914448,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM25CTFRISKIESPARTYMIXCR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"wk_sold_median_base_price_byppg_log",-0.523041734415975,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.0002317790036,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"ACV_Feat_Only",2.74761851354456,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00002880677293,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"ACV_Feat_Disp",9.15236083708722,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,0.999951315136163,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"ACV_Selling",3.7261695068884,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00010020161235,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"flag_qtr2",-0.0724389422929083,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00006766102238,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"flag_qtr3",-0.0607370565662132,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00009205037125,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"flag_qtr4",-0.0289342491621865,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00010463565713,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"category_trend",0.491890505768928,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00001468214705,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM44CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",0.70749667736617,0,0,"monthno",0.00465290265382198,0.0510006573317371,"No Change",-1.12229216077676,0.240736527006563,NA,NA,NA,1.00026297769548,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM44CTFRISKIESPARTYMIXCR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM17CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.722964504289791,0,0,"ITEM57CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-0.00714157385694332,0.0405234674146253,"No Change",-1.44182619810983,0.177569472341349,"No Change",3.02512688453805,0.493960592636308,0.999926790617848,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM17CTFRISKIESPARTYMIXCR","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"wk_sold_median_base_price_byppg_log",-2.48995781304273,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999952556757769,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"tpr_discount_byppg",1.08722643022462,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,1.00010670019759,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"ACV_Feat_Only",0.656044051913962,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999970113794861,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"ACV_Disp_Only",0.47885718469929,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999932473297916,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"ACV_Feat_Disp",0.902008351087405,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999996975224675,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"ACV_Selling",1.46145476563051,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999959759199814,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"flag_qtr4",-0.0254473992540309,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.999954168357653,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"category_trend",0.738546539477405,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,1.00019358142738,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"tpr_discount_byppg_lag1",-0.218888934377175,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.99993152359027,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"tpr_discount_byppg_lag2",-0.532481381427062,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,0.99996704605152,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.767788106894595,0,0,"monthno",0.0125331018004527,0.0595273796556031,"No Change",-2.42268854349734,0.111920759759193,"No Change",1.62591840073053,1.4897425784651,1.00014666193608,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM57CTFRISKIESPARTYMIXCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.467039055342449,0.0489586975497886,0.0059528035156133,"wk_sold_median_base_price_byppg_log",-0.162259400948287,0.180631153131539,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM57CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,1,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.467039055342449,0.0489586975497886,0.0059528035156133,"tpr_discount_byppg",3.38075178100951,0.180631153131539,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM57CTFRISKIESPARTYMIXCR","ROM","Promoted Discount",NA,NA,1,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.467039055342449,0.0489586975497886,0.0059528035156133,"ACV_Feat_Only",10,0.180631153131539,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM57CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,1,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM57CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX CR 20OZ 2CT",0.467039055342449,0.0489586975497886,0.0059528035156133,"ACV_Disp_Only",10,0.180631153131539,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM57CTFRISKIESPARTYMIXCR","ROM","ACV_Disp_Only",NA,NA,1,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX CR 20OZ 2CT",NA,NA,NA,NA,NA
