"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM258CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM259DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM260DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM261DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM263DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM27FRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","Retailer","Brookshire Brothers",0,"Friskies"
"ITEM27FRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","ROM","Brookshire Brothers",1,"Friskies"
"ITEM288DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM289DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM28BUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 04-6OZ","NPP","Retailer","Brookshire Brothers",2,"Busy"
"ITEM28BUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 04-6OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM290DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM29DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","Retailer","Brookshire Brothers",1,"Dog Chow Line"
"ITEM29DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","Brookshire Brothers",2,"Fancy Feast"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM301DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","Retailer","Brookshire Brothers",2,"Moist & Meaty"
"ITEM301DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","ROM","Brookshire Brothers",2,"Moist & Meaty"
"ITEM3136FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","Retailer","Brookshire Brothers",2,"Friskies"
"ITEM3136FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3139KITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","Retailer","Brookshire Brothers",2,"Kit & Kaboodle"
"ITEM3139KITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","ROM","Brookshire Brothers",2,"Kit & Kaboodle"
"ITEM3159FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","Retailer","Brookshire Brothers",2,"Friskies"
"ITEM3159FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3171FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","Retailer","Brookshire Brothers",2,"Fancy Feast"
"ITEM3171FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM3180DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 03LB","NPP","ROM","Brookshire Brothers",2,"Beyond"
"ITEM3181DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM3183DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 03LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM3184DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM3186DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM3187DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM3199DCCNPORGANIX","Dry Cat","DC C&P ORGANIX 03-4LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM31DENTALIFEDT","Dog Treats","DT DENTALIFE DT 06.8-7.8OZ","NPP","Retailer","Brookshire Brothers",2,"Dentalife"
"ITEM31DENTALIFEDT","Dog Treats","DT DENTALIFE DT 06.8-7.8OZ","NPP","ROM","Brookshire Brothers",1,"Dentalife"
"ITEM3202DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","Retailer","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3202DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3203DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3204DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3205DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 25LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3206DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","Retailer","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3206DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3207DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","Retailer","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3207DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3208DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 01.1LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3210DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 13LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3211DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 03.2LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3212DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 06.3LB","NPP","ROM","Brookshire Brothers",1,"Cat Chow Line"
"ITEM3213DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 18LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3214DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3215DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3215DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3216DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 06.3LB","NPP","ROM","Brookshire Brothers",2,"Cat Chow Line"
"ITEM3222DCFANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","ROM","Brookshire Brothers",1,"Fancy Feast"
"ITEM3223DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM3226DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3227DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3228DCAOPREMIUM","Dry Cat","DC AO PREMIUM","NPP","ROM","Brookshire Brothers",1,"Friskies"
"ITEM3229DCFRISKIESML","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","Brookshire Brothers",1,"Friskies"
"ITEM3230DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3231DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM3240DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM3241DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM3242DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM3243DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","Brookshire Brothers",2,"Kit & Kaboodle"
"ITEM3244DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","Brookshire Brothers",2,"Kit & Kaboodle"
"ITEM3245DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM3246DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM3270DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3271DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3272DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM3272DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3273DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM3274DCPURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3275DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3276DCPURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM3276DCPURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3277DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3278DCPURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM3279DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 06.3LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM3281DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM337DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 03-4LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM339DDALPO","Dry Dog","DD ALPO 16LB","NPP","Retailer","Brookshire Brothers",1,"Alpo"
"ITEM339DDALPO","Dry Dog","DD ALPO 16LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM33ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 16OZ","NPP","Retailer","Brookshire Brothers",2,"Alpo"
"ITEM33ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 16OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM340DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM341DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM342DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM343DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM344DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM344DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM354DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM354DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM355DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM365DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM365DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM366DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","Retailer","Brookshire Brothers",0,"Dog Chow Line"
"ITEM366DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM369DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM369DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM36BEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","Retailer","Brookshire Brothers",2,"Beggin'"
"ITEM36BEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","ROM","Brookshire Brothers",1,"Beggin'"
"ITEM376DDALPO","Dry Dog","DD ALPO 37-41LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM377DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM377DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","Brookshire Brothers",1,"Busy"
"ITEM387DDPURINAONEMLTRG","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM387DDPURINAONEMLTRG","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM390DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 15LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM390DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 15LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM3ALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","Retailer","Brookshire Brothers",1,"Alpo"
"ITEM3ALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
