"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM3810019056","Dog Treats","DT PRIME KNOTTED CW 05OZ","NPP","Retailer","Meijer",0,"Prime"
"ITEM3810019058","Dog Treats","DT PRIME KNOTTED CW 10.2OZ","NPP","Retailer","Meijer",0,"Prime"
"ITEM3810019061","Dog Treats","DT PRIME KNOTTED CW 16.5OZ","NPP","Retailer","Meijer",0,"Prime"
"ITEM3810019304","Dog Treats","DT BEGGIN MT LIMITED ED 5OZ","NPP","Retailer","Meijer",0,"Beggin'"
"ITEM3810019316","Dog Treats","DT BEGGIN MT LIMITED ED 11.7OZ","NPP","Retailer","Meijer",0,"Beggin'"
"ITEM381CLTIDYCATSCLUMPNONLWECOM","Litter","CL TIDY CATS CLUMP NON-LW BAG ECOM 40LB","NPP","Retailer","Meijer",1,"Tidy Cats"
"ITEM382CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB 2PK","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM383CLTIDYCATSCLUMPNONLWPAIL","Litter","CL TIDY CATS CLUMP NON-LW PAIL 38LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM384CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 10LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM386CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 19.5LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM387CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 06LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM388CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM389CLTIDYCATSPURENATUREALT","Litter","CL TIDY CATS PURE NATURE ALT 12LB","NPP","ROM","Meijer",1,"Tidy Cats"
"ITEM38CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 10OZ","NPP","Retailer","Meijer",1,"Whisker Lickins"
"ITEM38CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 10OZ","NPP","ROM","Meijer",1,"Whisker Lickins"
"ITEM390CLYESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","ROM","Meijer",1,"Yesterday's News"
"ITEM392CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ 6CT","NPP","Retailer","Meijer",2,"Beyond"
"ITEM393CWBEYOND","Wet Cat","CW BEYOND 03OZ 24CT","NPP","Retailer","Meijer",0,"Beyond"
"ITEM394CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ","NPP","Retailer","Meijer",2,"Beyond"
"ITEM395CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","Retailer","Meijer",2,"Beyond"
"ITEM395CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","Meijer",1,"Beyond"
"ITEM396CWBEYONDMIXERPROTEIN","Wet Cat","CW BEYOND MIXER PROTEIN 01.4OZ","NPP","Retailer","Meijer",1,"Beyond"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","Retailer","Meijer",2,"Friskies"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","Meijer",2,"Friskies"
"ITEM3CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","Retailer","Meijer",2,"Purina One"
"ITEM3CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Meijer",1,"Purina One"
"ITEM40046DDBENEFULSMPGDNSS","Dry Dog","DD BENEFUL SMP GDNSS 09.4-12.5LB","NPP","Retailer","Meijer",2,"Beneful"
"ITEM40048DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","Retailer","Meijer",0,"Dog Chow Line"
"ITEM40048DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","Meijer",1,"Dog Chow Line"
"ITEM402BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","Retailer","Meijer",2,"Bella"
"ITEM402BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Meijer",2,"Bella"
"ITEM407CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 05.5OZ","NPP","ROM","Meijer",1,"A/O Brand"
"ITEM409CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 03OZ CAN","NPP","ROM","Meijer",1,"A/O Brand"
"ITEM410CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 05.5OZ CAN","NPP","ROM","Meijer",1,"A/O Brand"
"ITEM412CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ 12CT","NPP","Retailer","Meijer",2,"Fancy Feast"
"ITEM413CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 04CT","NPP","Retailer","Meijer",0,"Fancy Feast"
"ITEM414CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","Retailer","Meijer",2,"Friskies"
"ITEM414CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","ROM","Meijer",1,"Friskies"
