"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM120040CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ","NPP","Retailer","Amazon",2,"Fancy Feast"
"ITEM120040CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120041CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120042CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","Retailer","Amazon",2,"Fancy Feast"
"ITEM120042CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120043CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120044CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","Retailer","Amazon",2,"Fancy Feast"
"ITEM120044CWFANCYFEASTPURELY","Wet Cat","CW FANCY FEAST PURELY 02OZ","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120046CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","Retailer","Amazon",2,"Fancy Feast"
"ITEM120046CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","ROM","Amazon",2,"Fancy Feast"
"ITEM120050CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120050CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120051CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120051CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120052CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 32CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120052CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 32CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120053CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 40CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120053CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 40CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120054CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120054CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","Amazon",2,"Friskies"
"ITEM120055CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120055CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120056CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 40CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120057CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","Amazon",2,"Friskies"
"ITEM120058CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120058CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120059CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 30CT","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120059CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 30CT","NPP","ROM","Amazon",2,"Friskies"
"ITEM120060CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120060CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","Amazon",2,"Friskies"
"ITEM120063CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120063CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","Amazon",2,"Friskies"
"ITEM120065CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","Retailer","Amazon",2,"Friskies"
"ITEM120072CWMERRICKBACKCOUNTRY","Wet Cat","CW MERRICK BACKCOUNTRY 03OZ","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120072CWMERRICKBACKCOUNTRY","Wet Cat","CW MERRICK BACKCOUNTRY 03OZ","NPP","ROM","Amazon",2,"Merrick"
"ITEM120075CWMERRICKLID","Wet Cat","CW MERRICK LID 02.8OZ","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120075CWMERRICKLID","Wet Cat","CW MERRICK LID 02.8OZ","NPP","ROM","Amazon",2,"Merrick"
"ITEM120076CWMERRICKLID","Wet Cat","CW MERRICK LID 05.0OZ","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120076CWMERRICKLID","Wet Cat","CW MERRICK LID 05.0OZ","NPP","ROM","Amazon",2,"Merrick"
"ITEM120078CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 03.0OZ","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120078CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 03.0OZ","NPP","ROM","Amazon",2,"Merrick"
"ITEM120079CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ 12CT","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120079CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ 12CT","NPP","ROM","Amazon",2,"Merrick"
"ITEM120080CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ 24CT","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120081CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ","NPP","Retailer","Amazon",2,"Merrick"
"ITEM120081CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ","NPP","ROM","Amazon",2,"Merrick"
"ITEM120083CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120083CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120084CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 24CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120084CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 24CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120085CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120085CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120086CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 05.5OZ","NPP","Retailer","Amazon",2,"Pro Plan"
