"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
1113212561,"ROM","DW ALPO 13.0-13.2OZ","ITEM140001DWALPO","Wet Dog","PURINA ALPO WET DOG FOOD ADULT STEW WITH BEEF AND VEGETABLES WET CAN 13.2 OUNCE","Amazon","ALPO",NA,0,0.0833333333333333,0,0,0,0,0,0,0
1113212772,"ROM","DW ALPO 13.2OZ 12CT","ITEM140003DWALPO","Wet Dog","PURINA ALPO DOG FOOD-WET TYPE BEEF LOVERS PACK TRAY IN WRAP 158.4 OUNCE","Amazon","ALPO",NA,0,0,0,0,0,0,0,0,0
1113212772,"Retailer","DW ALPO 13.2OZ 12CT","ITEM140003DWALPO","Wet Dog","PURINA ALPO DOG FOOD-WET TYPE BEEF LOVERS PACK TRAY IN WRAP 158.4 OUNCE","Amazon","ALPO",0.764166666666667,0,0.00704225352112676,0.0326409495548961,0.1,0,1,0,0,0
1113213606,"ROM","DW ALPO 13.0-13.2OZ","ITEM140001DWALPO","Wet Dog","PURINA ALPO CHOP HOUSE WET DOG FOOD ADULT BEEF TENDERLOIN WET CAN 13 OUNCE","Amazon","ALPO",NA,0,0.583333333333333,1,1,0,0,0,0,0
1113213606,"Retailer","DW ALPO 13.0-13.2OZ","ITEM140001DWALPO","Wet Dog","PURINA ALPO CHOP HOUSE WET DOG FOOD ADULT BEEF TENDERLOIN WET CAN 13 OUNCE","Amazon","ALPO",0.764166666666667,0,0.129213483146067,0.00286123032904149,0.0222222222222222,0.36,0,0,0,1
1113214286,"ROM","DW ALPO 13.2OZ 12CT","ITEM140003DWALPO","Wet Dog","PURINA ALPO CHOP HOUSE DOG FOOD-WET TYPE TRAY IN WRAP 156 OUNCE","Amazon","ALPO",NA,0,0,0,0,0,0,0,0,0
1113214286,"Retailer","DW ALPO 13.2OZ 12CT","ITEM140003DWALPO","Wet Dog","PURINA ALPO CHOP HOUSE DOG FOOD-WET TYPE TRAY IN WRAP 156 OUNCE","Amazon","ALPO",9.1709362288003,0,0.0422535211267606,0.0029673590504451,0.2,0.25,0,0,0,0
1113214544,"ROM","DD ALPO 16LB","ITEM80002DDALPO","Dry Dog","PURINA ALPO DRY DOG FOOD ADULT SAVORY BEEF DRY BAG 16 POUND","Amazon","ALPO",NA,0,0.660493827160494,0.107142857142857,0,0,0,0,0,0
1113214547,"ROM","DD ALPO 47-50LB","ITEM80003DDALPO","Dry Dog","PURINA ALPO DRY DOG FOOD ADULT SAVORY BEEF DRY BAG 47 POUND","Amazon","ALPO",NA,0,0.469067148616711,0.563006240871066,0.57121189139997,0.600805910006716,0.625484172565781,1,0,0
1113216223,"ROM","DT ALPO VARIETY SNAPS CR 32OZ","ITEM40003DTALPOVARIETYSNAPSCR","Dog Treats","PURINA ALPO VARIETY SNAPS DOG TREAT BEEF BACON CHEESE AND PEANUT B BOX 32 OUNCE","Amazon","ALPO",NA,0,0.00583624675764069,0.0477175258081467,0.150218630652571,0.221091684978185,0.213920414740087,0.205385247709365,0.357888052254377,0.293811636294003
1113216225,"ROM","DT ALPO VARIETY SNAPS CR 60OZ","ITEM40004DTALPOVARIETYSNAPSCR","Dog Treats","PURINA ALPO VARIETY SNAPS DOG TREAT BEEF CHICKEN LIVER LAMB BAG 60 OUNCE","Amazon","ALPO",NA,0,1,1,1,1,1,1,1,1
1113216828,"ROM","DW ALPO 13.2OZ 06CT","ITEM140002DWALPO","Wet Dog","PURINA ALPO CHOP HOUSE WET DOG FOOD ADULT T BONE STEAK WET CAN 13 OUNCE X6","Amazon","ALPO",NA,0,1,1,0,0,0,0,0,0
1113216837,"Retailer","DW ALPO 13.0-13.2OZ","ITEM140001DWALPO","Wet Dog","PURINA ALPO GRAVY CRAVERS WET DOG FOOD ADULT CHICKEN WET BAG 3.5 OUNCE","Amazon","ALPO",0.492083333333333,0,0.685393258426966,0.0400572246065808,0.0148148148148148,0.64,1,0,0,0
1113216841,"ROM","DW ALPO 13.2OZ 12CT","ITEM140003DWALPO","Wet Dog","PURINA ALPO GRAVY CRAVERS DOG FOOD-WET TYPE BOX 42 OUNCE","Amazon","ALPO",NA,0,0.25,0,0,0,0,0,0,0
1113216843,"ROM","DW ALPO 13.2OZ 24CT","ITEM140004DWALPO","Wet Dog","PURINA ALPO GRAVY CRAVERS DOG FOOD-WET TYPE BOX 84 OUNCE","Amazon","ALPO",NA,0,1,1,0,0,0,0,0,0
1113217086,"Retailer","DT T BONZ MT 04.5OZ","ITEM40081DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT FILET MIGNON BAG 4.5 OUNCE","Amazon","ALPO",0.711310839913855,0,0.070446735395189,0,0.0414814814814815,0.0311526479750779,0.208041958041958,0.305707836181877,0.24438202247191,0.230250164581962
