"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM258CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","ROM","Brookshire",2,"Friskies"
"ITEM259BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","Retailer","Brookshire",2,"Bella"
"ITEM259BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Brookshire",2,"Bella"
"ITEM25CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Brookshire",1,"Purina One"
"ITEM260CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM26DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","Retailer","Brookshire",1,"Dog Chow Line"
"ITEM26DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM274CWFANCYFEASTPURELYFILETS","Wet Cat","CW FANCY FEAST PURELY FILETS 01OZ","NPP","ROM","Brookshire",1,"Fancy Feast"
"ITEM275CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","Brookshire",1,"Purina One"
"ITEM291PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","Retailer","Brookshire",1,"Dog Chow Line"
"ITEM291PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM293DWALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","Brookshire",1,"Alpo"
"ITEM294DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","Brookshire",2,"Beneful"
"ITEM295DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","Retailer","Brookshire",0,"Beneful"
"ITEM295DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","Brookshire",2,"Beneful"
"ITEM297DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","Brookshire",2,"Beneful"
"ITEM298DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","Brookshire",1,"Beneful"
"ITEM299DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","Brookshire",2,"Beyond"
"ITEM29CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ","NPP","Retailer","Brookshire",1,"Fancy Feast"
"ITEM29CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ","NPP","ROM","Brookshire",1,"Fancy Feast"
"ITEM302DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","Brookshire",1,"Beyond"
"ITEM303DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","Brookshire",2,"Beyond"
"ITEM309PIONEERWOMANCR","Dog Treats","DT PIONEER WOMAN CR 09OZ","NPP","Retailer","Brookshire",0,"Pioneer Woman"
"ITEM30CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","Retailer","Brookshire",2,"Friskies"
"ITEM30CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","ROM","Brookshire",2,"Friskies"
"ITEM311PIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 05OZ","NPP","Retailer","Brookshire",1,"Pioneer Woman"
"ITEM311PIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 05OZ","NPP","ROM","Brookshire",1,"Pioneer Woman"
"ITEM31CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","ROM","Brookshire",2,"Fancy Feast"
"ITEM31FRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","Retailer","Brookshire",0,"Friskies"
"ITEM31FRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","ROM","Brookshire",1,"Friskies"
"ITEM323DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","Retailer","Brookshire",2,"Moist & Meaty"
"ITEM323DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","ROM","Brookshire",2,"Moist & Meaty"
"ITEM324DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","Brookshire",1,"A/O Brand"
"ITEM325DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 13LB","NPP","Retailer","Brookshire",1,"Beyond"
"ITEM325DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","Brookshire",1,"A/O Brand"
"ITEM326DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","Brookshire",1,"A/O Brand"
"ITEM328DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","Brookshire",1,"A/O Brand"
"ITEM32ALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","Retailer","Brookshire",1,"Alpo"
"ITEM32ALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","Brookshire",1,"Alpo"
"ITEM32BEYOND","Dry Cat","DC BEYOND SIMPLY 13LB","NPP","Retailer","Brookshire",0,"Beyond"
"ITEM345DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 12.5LB","NPP","Retailer","Brookshire",0,"Purina One"
"ITEM345DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 12.5LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM353DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM354DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM354DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","ROM","Brookshire",2,"Dog Chow Line"
"ITEM354DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM355DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM364DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM36CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","Retailer","Brookshire",1,"Fancy Feast"
"ITEM36CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","ROM","Brookshire",2,"Fancy Feast"
"ITEM3752FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","Retailer","Brookshire",2,"Friskies"
"ITEM3752FRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3755KITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","Retailer","Brookshire",2,"Kit & Kaboodle"
"ITEM3755KITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM3769KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","Retailer","Brookshire",2,"Kit & Kaboodle"
"ITEM3769KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","Brookshire",2,"Kit & Kaboodle"
"ITEM376BEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","Retailer","Brookshire",2,"Beggin'"
"ITEM376BEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","ROM","Brookshire",2,"Beggin'"
"ITEM3777FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","Retailer","Brookshire",2,"Friskies"
"ITEM3777FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3804CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 01.1LB","NPP","Retailer","Brookshire",0,"Cat Chow Line"
"ITEM3804CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 01.1LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","Brookshire",1,"Busy"
"ITEM3810019058","Dog Treats","DT PRIME KNOTTED CW 10.2OZ","NPP","Retailer","Brookshire",0,"Prime"
"ITEM3835PURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM3835PURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM3846FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","Retailer","Brookshire",2,"Fancy Feast"
"ITEM3846FANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","Brookshire",2,"Fancy Feast"
"ITEM3852CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","Retailer","Brookshire",2,"Cat Chow Line"
"ITEM3852CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM3863CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","Retailer","Brookshire",0,"Cat Chow Line"
"ITEM3863CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM386DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM386DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3873DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM3874DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM3875DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM3876DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM3891DCCNPORGANIX","Dry Cat","DC C&P ORGANIX 03-4LB","NPP","ROM","Brookshire",1,"A/O Brand"
"ITEM3895DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","Retailer","Brookshire",2,"Cat Chow Line"
"ITEM3895DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM3896DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3897DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 25LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3898DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","Retailer","Brookshire",2,"Cat Chow Line"
"ITEM3898DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM38KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","Retailer","Brookshire",1,"Kit & Kaboodle"
"ITEM38KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM3900DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 13LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3901DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 03.2LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3902DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 06.3LB","NPP","ROM","Brookshire",1,"Cat Chow Line"
"ITEM3903DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 18LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM3904DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","Retailer","Brookshire",2,"Cat Chow Line"
"ITEM3904DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM3905DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","Retailer","Brookshire",2,"Cat Chow Line"
"ITEM3905DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 03.2LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM3906DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 06.3LB","NPP","ROM","Brookshire",2,"Cat Chow Line"
"ITEM390DDPURINAONEMLTRG","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM390DDPURINAONEMLTRG","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM3912DCFANCYFEAST","Dry Cat","DC FANCY FEAST 01LB","NPP","ROM","Brookshire",1,"Fancy Feast"
"ITEM3913DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","Brookshire",2,"Fancy Feast"
"ITEM3916DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3917DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3918DCFRISKIESML","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","Brookshire",1,"Friskies"
"ITEM3919DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3920DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","Brookshire",2,"Friskies"
"ITEM392DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 03-4LB","NPP","Retailer","Brookshire",1,"Beyond"
"ITEM392DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 03-4LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM3931DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM3932DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","ROM","Brookshire",2,"Kit & Kaboodle"
"ITEM3933DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM3934DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","Brookshire",2,"Kit & Kaboodle"
"ITEM3935DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM3936DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","ROM","Brookshire",1,"Kit & Kaboodle"
"ITEM393DDALPO","Dry Dog","DD ALPO 16LB","NPP","Retailer","Brookshire",1,"Alpo"
"ITEM393DDALPO","Dry Dog","DD ALPO 16LB","NPP","ROM","Brookshire",1,"Alpo"
"ITEM3964DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3965DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3966DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM3966DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3967DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM3968DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3969DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM3970DCPURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM398DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM398DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","Retailer","Brookshire",2,"Friskies"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","Brookshire",2,"Friskies"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","Brookshire",2,"Fancy Feast"
"ITEM3CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","Brookshire",2,"Fancy Feast"
"ITEM40036DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","Retailer","Brookshire",0,"Dog Chow Line"
"ITEM40036DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM400DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 33-35LB","NPP","ROM","Brookshire",1,"Pro Plan"
"ITEM405DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 14.5-15.5LB","NPP","Retailer","Brookshire",0,"Beyond"
"ITEM40MTYDG","Wet Dog","DW MTY DG 05.5OZ 12CT","NPP","Retailer","Brookshire",0,"Mighty Dog"
"ITEM413DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM414DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","Brookshire",1,"Purina One"
"ITEM415DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM415DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","Brookshire",2,"Purina One"
"ITEM42BENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","Retailer","Brookshire",2,"Beneful"
"ITEM42BENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","Brookshire",2,"Beneful"
"ITEM445BUSYCW","Dog Treats","DT BUSY CW 06.5-7OZ","NPP","Retailer","Brookshire",2,"Busy"
"ITEM445BUSYCW","Dog Treats","DT BUSY CW 06.5-7OZ","NPP","ROM","Brookshire",2,"Busy"
"ITEM448DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 03LB","NPP","Retailer","Brookshire",0,"Purina One"
"ITEM448DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 03LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM454DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","Retailer","Brookshire",0,"Dog Chow Line"
"ITEM454DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM455DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 08.8LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM456DDAOPREMIUM","Dry Dog","DD DOG CHOW GREEN BG 46-48LB","NPP","Retailer","Brookshire",1,"Dog Chow Line"
"ITEM456DDAOPREMIUM","Dry Dog","DD DOG CHOW GREEN BG 46-48LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM45PURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM45PURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","Brookshire",2,"Purina One"
"ITEM461PURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST MT 07OZ","NPP","Retailer","Brookshire",1,"Purina One"
"ITEM461PURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST MT 07OZ","NPP","ROM","Brookshire",1,"Purina One"
"ITEM462DDBEYONDSMBRDSPRFOOD","Dry Dog","DD BEYOND SM-BRD/SPR FOOD 03-4LB","NPP","ROM","Brookshire",1,"Beyond"
"ITEM467DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM467DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 18.5-20LB","NPP","ROM","Brookshire",2,"Dog Chow Line"
"ITEM46PURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM46PURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","Brookshire",2,"Purina One"
"ITEM480DDALPO","Dry Dog","DD ALPO 37-41LB","NPP","Retailer","Brookshire",1,"Alpo"
"ITEM480DDALPO","Dry Dog","DD ALPO 37-41LB","NPP","ROM","Brookshire",1,"Alpo"
"ITEM486DDBENEFULSMPLGDNS","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","Retailer","Brookshire",2,"Beneful"
"ITEM486DDBENEFULSMPLGDNS","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","ROM","Brookshire",1,"Beneful"
"ITEM488DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 07.4LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM493DDALPO","Dry Dog","DD ALPO 01LB","NPP","ROM","Brookshire",1,"Alpo"
"ITEM494DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 012OZ","NPP","ROM","Brookshire",1,"Moist & Meaty"
"ITEM499DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 01LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM49BEYONDREGIONAL","Wet Dog","DW BEYOND PREMIUM 13OZ","NPP","Retailer","Brookshire",1,"Beyond"
"ITEM4BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","Retailer","Brookshire",2,"Beneful"
"ITEM4BENEFULINCRBITE","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","Brookshire",2,"Beneful"
"ITEM503DDALPO","Dry Dog","DD ALPO 04LB","NPP","Retailer","Brookshire",1,"Alpo"
"ITEM503DDALPO","Dry Dog","DD ALPO 04LB","NPP","ROM","Brookshire",1,"Alpo"
"ITEM50BEYONDGRFR","Dry Cat","DC BEYOND GR FR 11LB","NPP","Retailer","Brookshire",1,"Beyond"
"ITEM50CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","Brookshire",1,"Beyond"
"ITEM518DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","Retailer","Brookshire",1,"Purina One"
"ITEM518DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM51BENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","Retailer","Brookshire",2,"Beneful"
"ITEM521DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04.4LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM521DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04.4LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM528DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 09.4-12.5LB","NPP","Retailer","Brookshire",1,"Beneful"
"ITEM528DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 09.4-12.5LB","NPP","ROM","Brookshire",1,"Beneful"
"ITEM532DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 01LB","NPP","ROM","Brookshire",1,"Dog Chow Line"
"ITEM533DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 15LB","NPP","Retailer","Brookshire",2,"Purina One"
"ITEM533DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 15LB","NPP","ROM","Brookshire",2,"Purina One"
"ITEM534DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM534DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","ROM","Brookshire",2,"Dog Chow Line"
"ITEM53ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 32OZ","NPP","Retailer","Brookshire",2,"Alpo"
"ITEM53ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 32OZ","NPP","ROM","Brookshire",2,"Alpo"
"ITEM542DDPURINAONEML","Dry Dog","DD PURINA ONE ML 03LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM543DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","Retailer","Brookshire",2,"Dog Chow Line"
"ITEM543DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","ROM","Brookshire",2,"Dog Chow Line"
"ITEM546DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","Retailer","Brookshire",2,"Moist & Meaty"
"ITEM546DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","ROM","Brookshire",2,"Moist & Meaty"
"ITEM555PRIMEBONESCW","Dog Treats","DT PRIME BONES CW 09.7-11.5OZ","NPP","Retailer","Brookshire",2,"Prime"
"ITEM555PRIMEBONESCW","Dog Treats","DT PRIME BONES CW 09.7-11.5OZ","NPP","ROM","Brookshire",2,"Prime"
"ITEM558DTALPODT","Dog Treats","DT ALPO DT 01.6OZ","NPP","ROM","Brookshire",1,"Alpo"
"ITEM559DTALPODT","Dog Treats","DT ALPO DT 21OZ","NPP","ROM","Brookshire",2,"Alpo"
"ITEM561DTALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","ROM","Brookshire",1,"Alpo"
"ITEM562DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 60OZ","NPP","ROM","Brookshire",2,"Alpo"
"ITEM563DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 06LB","NPP","ROM","Brookshire",1,"Purina One"
"ITEM563DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 16OZ","NPP","ROM","Brookshire",1,"Alpo"
