"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","rhat","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM10CTTEMPTATIONSCR","Cat Treats","NPP","ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.731299027984773,0.0408263605033214,0.00429312839506591,"ITEM10CTTEMPTATIONSCR_Retailer_PromotedDiscount",-0.30858833419135,0.160703291432997,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831CTWHISKERLICKINSCR","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT TEMPTATIONS CR 14-16OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"ACV_Selling",4.38136655686604,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"monthno",-0.156375475082232,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"wk_sold_median_base_price_byppg_log",-0.760884986747021,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"tpr_discount_byppg",0.0568036506209475,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"ACV_Feat_Only",1.6619188987679,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM11CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM11CTFANCYFEASTDUOSCR_Retailer","CT FANCY FEAST DUOS CR 02.1OZ",0.916135015008842,NA,NA,"tpr_discount_byppg_lag2",-0.811168352092364,0.427492297724332,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FANCY FEAST","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM11CTFANCYFEASTDUOSCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM15CTMEOWMIXIRRESISTIBLESTN","Cat Treats","NPP","ITEM831CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.731299027984773,0.0408263605033214,0.00429312839506591,"ITEM15CTMEOWMIXIRRESISTIBLESTN_Retailer_PromotedDiscount",-0.42535214667911,0.160703291432997,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831CTWHISKERLICKINSCR","Retailer","Promoted Discount",NA,NA,NA,NA,2,NA,"CB_Comp_TPR_2","CT MEOW MIX IRRESISTIBLES TN 03OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"ACV_Selling",3.50985425299597,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT BEYOND CR 02.1OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"monthno",-0.170650530095377,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT BEYOND CR 02.1OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"wk_sold_median_base_price_byppg_log",-0.760884986747021,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT BEYOND CR 02.1OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"tpr_discount_byppg",0.0568036506209475,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT BEYOND CR 02.1OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"ACV_Feat_Only",1.6619188987679,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT BEYOND CR 02.1OZ"
"ITEM17CTBEYONDCR","Cat Treats","NPP","ITEM17CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.931211985606926,NA,NA,"tpr_discount_byppg_lag2",-0.811168352092364,0.27813446622662,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM17CTBEYONDCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT BEYOND CR 02.1OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"wk_sold_median_base_price_byppg_log",-0.34691539400945,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,1.00009964169128,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"tpr_discount_byppg",1.61919442728291,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,1.00000577154183,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"ACV_Disp_Only",1.49367116500305,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999941122595908,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"ACV_Selling",1.72357088365181,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999914586114109,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"flag_qtr2",-0.00985519468648807,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999985728809606,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"flag_qtr3",-0.0144604774223144,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999995293692909,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"flag_qtr4",0.00418348205669633,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999911804527853,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"category_trend",0.655450960817828,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.99989694298272,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"tpr_discount_byppg_lag2",-0.349918105994392,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999913774510867,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.748718851963601,0,0,"monthno",-0.0133732402848165,0.0357540394263313,"No Change",-0.517607932972279,0.3269339178928,"No Change",1.655178718933,0.554827888306959,0.999982893416511,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM18CTFRISKIESPARTYMIXCR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"ACV_Selling",6.05838541677501,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"monthno",-0.247016125319173,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"wk_sold_median_base_price_byppg_log",-0.51170191393151,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"tpr_discount_byppg",1.91278312366831,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"ACV_Feat_Only",0.112504732036529,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"tpr_discount_byppg_lag2",-1.16373474011901,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM18CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM18CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.930043968476136,NA,NA,"tpr_discount_byppg_lag1",-1.18938837007327,0.585936049267527,NA,NA,NA,NA,NA,NA,NA,"1st Pass","No Change",0,"Brookshire","Retailer","FRISKIES","(0,20]","(4,6]","Within Brand","lme","Retailer","ITEM18CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM1CTTEMPTATIONSCR","Cat Treats","NPP","ITEM8125CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ",0.739116620975969,2.0313539214581,0.207042329282283,"ITEM1CTTEMPTATIONSCR_Retailer_RegularPrice",0.431279842753268,0.588907404854858,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM8125CTKITKABOODLECR","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","CT TEMPTATIONS CR 02.1-3OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"ACV_Selling",1.12551988171231,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"monthno",-0.00322547987934542,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"wk_sold_median_base_price_byppg_log",-0.1,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"tpr_discount_byppg",0.1,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"ACV_Feat_Only",0.165269928068935,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"tpr_discount_byppg_lag2",-1.68502417804729,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",0.810515448116655,NA,NA,"tpr_discount_byppg_lag1",-0.17437002261935,1.07515330299339,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,TPR counterintuitive case,,,,,,,,,,,,,,",0,"Brookshire","Retailer","DENTALIFE","(0,20]","(6,8]","Within Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT DENTALIFE DNT 13.5OZ"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM3CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.603796394311325,0,0,"wk_sold_median_base_price_byppg_log",-0.943372846345789,0.0563039975206788,"No Change",-0.953072921916055,0.104453703223287,NA,NA,NA,1.00000777985979,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,1,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM3CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.603796394311325,0,0,"ACV_Feat_Only",0.643158889532528,0.0563039975206788,"No Change",-0.953072921916055,0.104453703223287,NA,NA,NA,1.00007943267465,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,1,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM3CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.603796394311325,0,0,"ACV_Disp_Only",2.34431267145027,0.0563039975206788,"No Change",-0.953072921916055,0.104453703223287,NA,NA,NA,0.999958312136436,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3CTFRISKIESPARTYMIXCR","ROM","ACV_Disp_Only",NA,NA,1,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM3CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.603796394311325,0,0,"ACV_Selling",1.0569412013789,0.0563039975206788,"No Change",-0.953072921916055,0.104453703223287,NA,NA,NA,1.00007495907886,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,1,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM3CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM3CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.603796394311325,0,0,"flag_qtr2",-0.040409157676233,0.0563039975206788,"No Change",-0.953072921916055,0.104453703223287,NA,NA,NA,1.00006795702447,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3CTFRISKIESPARTYMIXCR","ROM","flag_qtr2",NA,NA,1,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
