"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
5000050515,"ROM","CW FRISKIES PREMIUM 05.5OZ 32CT","ITEM60081CWFRISKIESPREMIUM","Wet Cat","PURINA FRISKIES STUF'D & SAUC' CAT FOOD-WET TYPE BOX 176 OUNCE","Dollar General","FRISKIES",NA,0,NA,NA,NA,NA,1,NA,1,1
5000050527,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","ITEM500CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' SLURPRISE CAT FOOD-WET TYPE BOX 21.6 OUNCE","Dollar General","FRISKIES",NA,0,0.296350346027994,0.146175138646702,0.130746245382169,0.112157333882312,0.0723380502282058,0.0936585955010429,0.0861953066278136,0.103322575426145
5000050532,"ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","ITEM4408CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT BEEF BOX 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.298478258597406,0.252119492231074,0.248918915080246,0.258277432435484,0.302807444812229,0.179283329914636,0.124206063058792,0.142241787505046
5000050534,"ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","ITEM4408CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT SALMON BOX 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.387990206178198,0.452038922114957,0.446717868898499,0.452191070404998,0.383705496859733,0.516467892458347,0.541055815966987,0.571680889146459
5000051333,"ROM","CW FANCY FEAST ML 03OZ","ITEM2CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST WET CAT FOOD GOURMET SALMON FEAST WET CAN 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.001857171914236,0.000253083028139129,0.0000441562438537454,0.0000166571182465035,0.00000623679220510641,0.0000062935203589956,0.00000646662741213978,0.00000598830980481661
5000051420,"ROM","CW FANCY FEAST ML 03OZ 36CT","ITEM57CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE SEAFOOD VARIETY PACK BOX 108 OUNCE","Dollar General","FANCY FEAST",NA,0,0.999863335141865,1,0.999931350177254,1,1,1,1,0.999821778649082
5000054275,"ROM","CT FANCY FEAST SAVORY CRAVINGS 3OZ","ITEM4408CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","PURINA FANCY FEAST CAT TREAT BEEF AND CRAB BOX 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.313531535224396,0.295841585653968,0.304363216021256,0.289531497159518,0.313487058328038,0.221777272365097,0.169824642732236,0.14370068892742
5000054313,"ROM","CW FANCY FEAST ML 03OZ 24CT","ITEM38CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE CAN 72 OUNCE","Dollar General","FANCY FEAST",NA,0,0.00367316530078207,0.0000239805102228348,0.00000262390309174396,0.00000321783444841889,0.00000235257781529154,0.000000568168244448765,0,0.000000455716522135306
5000054317,"ROM","CW FANCY FEAST BROTHS 01.4OZ","ITEM5CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST BROTHS WET PET FOOD FLAVOR ENHANCER SEAFOOD BISQUE WET ENVELOPE 1.4 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0167914399215928,0.0685171812380188,0.0455834510936544,0.0344417093488829,0.0419288605837351,0.0357867074638284,0.031512977474496,0.032739496876756
5000054319,"ROM","CW FANCY FEAST BROTHS 01.4OZ","ITEM5CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST BROTHS WET PET FOOD FLAVOR ENHANCER SEAFOOD BISQUE WET ENVELOPE 1.4 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0186086726778524,0.0762511163014159,0.0541383747321116,0.0400734237417169,0.0401972348771864,0.0420578907499403,0.0358651264182848,0.035681938883677
5000054321,"ROM","CW FANCY FEAST BROTHS 01.4OZ","ITEM5CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST BROTHS WET PET FOOD FLAVOR ENHANCER SEAFOOD BISQUE WET ENVELOPE 1.4 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0160055347084959,0.076350125235858,0.0450077304579807,0.0342968643160741,0.0405201441640441,0.0304190792079121,0.0299508593768357,0.0308277182642701
5000054325,"ROM","CW FRISKIES FAV 05.5OZ","ITEM499CWFRISKIESFAV","Wet Cat","PURINA FRISKIES WILD FAVORITES WET CAT FOOD ADULT NATURAL WILD CAUGHT HADDOCK WET CAN 5.5 OUNCE","Dollar General","FRISKIES",NA,0,0.0251148165437144,0.0668323689313551,0.0659665292625669,0.0247112418842851,0.0886860124580439,0.0451228475631961,0.0204526796308399,0.0316015284273187
5000054327,"ROM","CW FRISKIES FAV 05.5OZ","ITEM499CWFRISKIESFAV","Wet Cat","PURINA FRISKIES WILD FAVORITES WET CAT FOOD ADULT NATURAL WILD CAUGHT COD WET CAN 5.5 OUNCE","Dollar General","FRISKIES",NA,0,0.0250331287042625,0.0676253215402134,0.0691989354242405,0.0711687898399959,0.0622787647239493,0.045149898780346,0.0459664784324231,0.0494321581763521
5000054329,"ROM","CW FRISKIES FAV 05.5OZ","ITEM499CWFRISKIESFAV","Wet Cat","PURINA FRISKIES WILD FAVORITES WET CAT FOOD ADULT NATURAL WILD CAUGHT SARDINES WET CAN 5.5 OUNCE","Dollar General","FRISKIES",NA,0,0.0219865126325103,0.0626524079930589,0.068678022645876,0.0337296203651953,0.0401948691811854,0.035181243606301,0.0333466336108868,0.0345914290480181
5000054331,"ROM","CW FRISKIES FAV 05.5OZ","ITEM499CWFRISKIESFAV","Wet Cat","PURINA FRISKIES WILD FAVORITES WET CAT FOOD ADULT NATURAL WILD CAUGHT TUNA WET CAN 5.5 OUNCE","Dollar General","FRISKIES",NA,0,0.0182147733753002,0.0333170707534261,0.0330241791365421,0.0434653398672565,0.0570332282175392,0.0445793005897148,0.0377970361581972,0.0362439637059636
