"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1694DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 01LB","NPP","ROM","DeMoulas",1,"Cat Chow Line"
"ITEM16CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 12CT","NPP","Retailer","DeMoulas",0,"Friskies"
"ITEM16CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 12CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1700DCFANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM1701DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM1704DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1705DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM1707DCFRISKIESML","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1708DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1709DCFRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1710DCFRISKIESML","Dry Cat","DC FRISKIES ML 18.5LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM1711DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM171CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 25LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM1721DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1722DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1724DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1725DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1726DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1727DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1728DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM1752DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","DeMoulas",2,"Purina One"
"ITEM1753DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1754DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","Retailer","DeMoulas",2,"Purina One"
"ITEM1754DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","ROM","DeMoulas",2,"Purina One"
"ITEM1755DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1756DCPURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1757DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1758DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","ROM","DeMoulas",2,"Purina One"
"ITEM1759DCPURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1760DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 06.3LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM1780014609","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","DeMoulas",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM17CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ 12CT","NPP","Retailer","DeMoulas",1,"Fancy Feast"
"ITEM17CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ 12CT","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM181CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","Retailer","DeMoulas",2,"Tidy Cats"
"ITEM181CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM184CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM188TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","Retailer","DeMoulas",2,"Tidy Cats"
"ITEM188TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM18MTYDG","Wet Dog","DW MTY DG 05.5OZ 12CT","NPP","Retailer","DeMoulas",0,"Nppc Brand Group Rem"
"ITEM19CTFANCYFEASTDUOSCR","Cat Treats","CT FANCY FEAST DUOS CR 02.1OZ","NPP","Retailer","DeMoulas",0,"Fancy Feast"
"ITEM1CTBEYONDCR","Cat Treats","CT BEYOND CR 02.1OZ","NPP","Retailer","DeMoulas",0,"Beyond"
"ITEM1CTBEYONDCR","Cat Treats","CT BEYOND CR 02.1OZ","NPP","ROM","DeMoulas",1,"Beyond"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","DeMoulas",2,"Friskies"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM20007DTPRIMEBARSCR","Dog Treats","DT PRIME BARS CR 16OZ","NPP","ROM","DeMoulas",1,"Prime"
"ITEM20BEYONDML","Wet Dog","DW BEYOND GR FR 13OZ","NPP","Retailer","DeMoulas",2,"Beyond"
"ITEM20BEYONDML","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","DeMoulas",2,"Beyond"
"ITEM20CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 13.5OZ","NPP","Retailer","DeMoulas",0,"Dentalife"
"ITEM20CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","Retailer","DeMoulas",2,"Fancy Feast"
"ITEM20CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM212BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","Retailer","DeMoulas",2,"Bella"
"ITEM212BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","DeMoulas",1,"Bella"
"ITEM215DWBELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","DeMoulas",1,"Bella"
"ITEM217DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","DeMoulas",2,"Beneful"
"ITEM218DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","DeMoulas",2,"Beneful"
"ITEM219DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","DeMoulas",2,"Beneful"
"ITEM21CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","Retailer","DeMoulas",2,"Fancy Feast"
"ITEM21CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM220DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","Retailer","DeMoulas",2,"Beneful"
"ITEM220DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","DeMoulas",2,"Beneful"
"ITEM222DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","DeMoulas",2,"Beneful"
"ITEM223DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","DeMoulas",1,"Beneful"
"ITEM224DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","DeMoulas",1,"Beneful"
"ITEM225DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","DeMoulas",1,"Beyond"
"ITEM228CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM228DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","DeMoulas",1,"Beyond"
"ITEM232CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM233CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM24PURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","Retailer","DeMoulas",2,"Purina One"
"ITEM24PURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","ROM","DeMoulas",1,"Purina One"
"ITEM250DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM251DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM252DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM254DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM256CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM26KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","Retailer","DeMoulas",1,"Kit & Kaboodle"
"ITEM26KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM271CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 05.5OZ","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM273CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 03OZ CAN","NPP","ROM","DeMoulas",1,"A/O Brand"
"ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ","NPP","ROM","DeMoulas",2,"Fancy Feast"
"ITEM276CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ 12CT","NPP","ROM","DeMoulas",1,"Fancy Feast"
"ITEM279CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM280CLTIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM280CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM281CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 40LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM281CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM281DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","DeMoulas",1,"Dog Chow Line"
"ITEM282CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 30LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM282CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM282DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","DeMoulas",1,"Dog Chow Line"
"ITEM283CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 50LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM283CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM283DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","DeMoulas",1,"Dog Chow Line"
"ITEM284CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 52LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM284CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ 24CT","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM284DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","DeMoulas",1,"Dog Chow Line"
"ITEM285CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM285CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ","NPP","ROM","DeMoulas",1,"Friskies"
"ITEM287CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM287CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","DeMoulas",1,"Kit & Kaboodle"
"ITEM288CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB 2PK","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM289CLTIDYCATSCLUMPNONLWPAIL","Litter","CL TIDY CATS CLUMP NON-LW PAIL 38LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM28BUSYCHEWNOLACW","Dog Treats","DT BUSY CHEWNOLA CW 04OZ","NPP","Retailer","DeMoulas",2,"Busy"
"ITEM28BUSYCHEWNOLACW","Dog Treats","DT BUSY CHEWNOLA CW 04OZ","NPP","ROM","DeMoulas",2,"Busy"
"ITEM290CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 10LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM291CLTIDYCATSBREEZEPELLETS","Litter","CL TIDY CATS BREEZE PELLETS 03.5LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM292CLTIDYCATSBREEZEPADS","Litter","CL TIDY CATS BREEZE PADS 04CT","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM293CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 19.5LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM294CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 17LB - PAIL","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM296CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 06LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM297CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 35LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM298CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM299CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM29BEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","Retailer","DeMoulas",2,"Beyond"
"ITEM29BEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","DeMoulas",2,"Beyond"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","Retailer","DeMoulas",2,"Friskies"
"ITEM2CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","ROM","DeMoulas",2,"Friskies"
"ITEM2TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","Retailer","DeMoulas",2,"Tidy Cats"
"ITEM2TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","ROM","DeMoulas",2,"Tidy Cats"
"ITEM300CLTIDYCATSPURENATUREALT","Litter","CL TIDY CATS PURE NATURE ALT 12LB","NPP","ROM","DeMoulas",1,"Tidy Cats"
"ITEM301CWFANCYFEASTPURELYFILETS","Wet Cat","CW FANCY FEAST PURELY FILETS 01OZ","NPP","ROM","DeMoulas",1,"Fancy Feast"
"ITEM302CLYESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","ROM","DeMoulas",1,"Yesterday's News"
"ITEM302CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","Retailer","DeMoulas",1,"Purina One"
"ITEM302CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","DeMoulas",2,"Purina One"
"ITEM302DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","ROM","DeMoulas",1,"Dog Chow Line"
"ITEM304CLYESTERDAYSNEWALT","Litter","CL YESTERDAYS NEW ALT 10LB","NPP","ROM","DeMoulas",1,"Yesterday's News"
"ITEM304DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","DeMoulas",1,"Beyond"
"ITEM31CWBEYONDSIMPORGS","Wet Cat","CW BEYOND SIMP ORGS 03OZ","NPP","Retailer","DeMoulas",1,"Beyond"
