"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_ROM","CT BEYOND CR 02.1OZ",0.570633354299196,0.116277167942098,0.0301189886796513,"tpr_discount_byppg",5.28932583279612,0.216347352358621,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1CTBEYONDCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"ACV_Selling",7.36442941459325,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"monthno",-0.246259832077991,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"wk_sold_median_base_price_byppg_log",-0.319672399527892,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"tpr_discount_byppg",7.9489432158015,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"flag_qtr4",0.243053744721363,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"category_trend",0.0846081699279842,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT BEYOND CR 02.1OZ"
"ITEM1CTBEYONDCR","Cat Treats","NPP","ITEM1CTBEYONDCR_Retailer","CT BEYOND CR 02.1OZ",0.87536718722666,NA,NA,"tpr_discount_byppg_lag1",0,0.913315528242289,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,,,,TPR_lag1 counterintuitive case,,,,,,,",0,"DeMoulas","Retailer","BEYOND","(0,20]","(0,2]","Within Price and Size Range (Category)","lme","Retailer","ITEM1CTBEYONDCR","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT BEYOND CR 02.1OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"ACV_Selling",0.1,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"monthno",0.00330793186020867,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT DENTALIFE DNT 13.5OZ"
