"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
3810033077,"ROM","DD MOIST AND MEATY 012OZ","ITEM364DDMOISTANDMEATY","Dry Dog","PURINA MOIST & MEATY DRY DOG FOOD ADULT BURGER WITH CHEDDAR CHEESE DRY ENVELOPE IN BOX .75 POUND","DeMoulas","MOIST & MEATY",NA,0,0.77723927211427,0.749888575248849,0.774613643903719,0.932829930982754,0.995903737839222,0.997637877112919,0.995627459554001,1
3810034047,"ROM","DD MOIST AND MEATY 012OZ","ITEM364DDMOISTANDMEATY","Dry Dog","PURINA MOIST & MEATY DRY DOG FOOD ADULT BEEF DRY ENVELOPE IN BOX .75 POUND","DeMoulas","MOIST & MEATY",NA,0,0.22276072788573,0.250111424751151,0.225386356096281,0.0671700690172459,0.00409626216077829,0.00236212288708108,0.00437254044599913,0
3810049621,"ROM","DT BEGGIN MT 06OZ","ITEM37BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT ADULT ORIGINAL WITH BACON BAG 6 OUNCE","DeMoulas","BEGGIN'",NA,0,0.450280859576975,0.452091356668146,0.475477611595129,0.457288307553155,0.477606607201143,0.487972931487247,0.463654024331678,0.446942096110192
3810049621,"Retailer","DT BEGGIN MT 06OZ","ITEM37BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT ADULT ORIGINAL WITH BACON BAG 6 OUNCE","DeMoulas","BEGGIN'",2.78511233246553,0.208333333333333,0.605590062111801,0.629200934104985,0.610597719229257,0.539184157075152,0.591284074605452,0.729418766117834,0.632411460405889,0.634719222462203
3810052029,"ROM","DD PRO PLAN SPORT PERFORM 37.5LB","ITEM294DDPROPLANSPORTPERFORM","Dry Dog","PURINA PRO PLAN SPORT DRY DOG FOOD ALL AGES CHICKEN AND RICE DRY BAG 37.5 POUND","DeMoulas","PRO PLAN",NA,0,1,1,1,1,1,1,NA,1
3810053303,"ROM","DT BEGGIN MT 06OZ","ITEM37BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON BAG 6 OUNCE","DeMoulas","BEGGIN'",NA,0,0.139542764422717,0.151041734442905,0.135611436047946,0.127458010333341,0.141360170226238,0.124000336961939,0.151740351969379,0.157144684354265
3810053578,"ROM","DT BEGGIN MT 06OZ","ITEM37BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND CHEESE BAG 6 OUNCE","DeMoulas","BEGGIN'",NA,0,0.216083496774859,0.219986627614174,0.224082444721026,0.220108658805926,0.2077104993011,0.215483214353061,0.185543541639561,0.199261354132297
3810061557,"ROM","DT BEGGIN MT 06OZ","ITEM37BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND BEEF BAG 6 OUNCE","DeMoulas","BEGGIN'",NA,0,0.0863807448387405,0.0727899322861088,0.0793555493418102,0.0892803218527591,0.0848807010480456,0.0819016592182959,0.0701070872683928,0.0818669518549013
4755710015,"ROM","CL YESTERDAYS NEWS ALT 15LB","ITEM303CLYESTERDAYSNEWSALT","Litter","PURINA YESTERDAY'S NEWS CAT LITTER LOW TRACKING EFFECTIVE ODOR CONTROL BAG 15 POUND","DeMoulas","YESTERDAY'S NEWS",NA,0,1,1,1,1,1,1,NA,NA
4755716801,"ROM","CL YESTERDAYS NEW ALT 10LB","ITEM304CLYESTERDAYSNEWALT","Litter","PURINA YESTERDAY'S NEWS CAT LITTER QUICK DRY CLUMPING MULTIPLE CAT POWERFUL ODOR CONTROL BAG 10 POUND","DeMoulas","YESTERDAY'S NEWS",NA,0,0.243506493506494,0.373417721518987,0.605769230769231,0.357400722021661,0.0190476190476191,0,0,NA
4755716802,"ROM","CL YESTERDAYS NEW ALT 10LB","ITEM304CLYESTERDAYSNEWALT","Litter","PURINA YESTERDAY'S NEWS CAT LITTER QUICK DRY CLUMPING MULTIPLE CAT POWERFUL ODOR CONTROL BAG 10 POUND","DeMoulas","YESTERDAY'S NEWS",NA,0,0.756493506493507,0.626582278481013,0.394230769230769,0.642599277978339,0.980952380952381,1,1,NA
4755720006,"ROM","CL YESTERDAYS NEWS ALT 13.2LB","ITEM302CLYESTERDAYSNEWSALT","Litter","PURINA YESTERDAY'S NEWS CAT LITTER LOW TRACKING EFFECTIVE ODOR CONTROL BAG 13.2 POUND","DeMoulas","YESTERDAY'S NEWS",NA,0,0.0701391615943452,0.100013280649823,0.0756161271195645,0.0585208083226637,0.0860159664552272,0.0482505040727781,0,0
